instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.733,0.867,0.911,0.933,0.667,0.0,0.0,0.0,0.0,0.0,0.733,0.867,0.911,0.933,0.667,11.947,13.473,13.982,14.237,11.167,19.04.24 - 06:12
1,-1,0.733,0.867,0.911,0.933,0.667,0.0,0.0,0.0,0.0,0.0,0.733,0.867,0.911,0.933,0.667,12.067,13.533,14.022,14.267,11.333,19.04.24 - 06:12
2,-1,0.72,0.86,0.907,0.93,0.5,0.0,0.0,0.0,0.0,0.0,0.72,0.86,0.907,0.93,0.5,12.773,13.887,14.258,14.443,9.667,19.04.24 - 06:12
3,-1,0.733,0.867,0.911,0.933,0.667,0.0,0.0,0.0,0.0,0.0,0.733,0.867,0.911,0.933,0.667,11.933,13.467,13.978,14.233,11.167,19.04.24 - 06:12
4,-1,0.733,0.867,0.911,0.933,0.667,0.0,0.0,0.0,0.0,0.0,0.733,0.867,0.911,0.933,0.667,11.84,13.42,13.947,14.21,11.0,19.04.24 - 06:12
5,-1,0.72,0.86,0.907,0.93,0.5,0.0,0.0,0.0,0.0,0.0,0.72,0.86,0.907,0.93,0.5,12.667,13.833,14.222,14.417,11.333,19.04.24 - 06:12
6,-1,0.733,0.867,0.911,0.933,0.667,0.0,0.0,0.0,0.0,0.0,0.733,0.867,0.911,0.933,0.667,11.973,13.487,13.991,14.243,11.167,19.04.24 - 06:12
7,-1,0.693,0.847,0.898,0.923,0.5,0.0,0.0,0.0,0.0,0.0,0.693,0.847,0.898,0.923,0.5,13.32,14.16,14.44,14.58,11.5,19.04.24 - 06:12
8,-1,0.787,0.893,0.929,0.947,0.667,0.0,0.0,0.0,0.0,0.0,0.787,0.893,0.929,0.947,0.667,13.813,14.407,14.604,14.703,13.5,19.04.24 - 06:12
9,-1,0.733,0.867,0.911,0.933,0.667,0.0,0.0,0.0,0.0,0.0,0.733,0.867,0.911,0.933,0.667,12.713,13.857,14.238,14.428,11.333,19.04.24 - 06:12
