instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,25,0.0,0.0,0.041,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.231,0.0,3.667,3.667,4.644,6.722,3.667,22.05.24 - 11:47
1,23,0.0,0.0,0.044,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.222,0.0,3.833,3.833,4.352,6.403,3.833,22.05.24 - 11:47
2,42,0.0,0.074,0.138,0.301,0.0,0.0,0.067,0.081,0.061,0.0,0.0,0.017,0.085,0.261,0.0,4.0,4.617,5.993,7.811,4.0,22.05.24 - 11:47
3,27,0.0,0.0,0.057,0.243,0.0,0.0,0.0,0.041,0.031,0.0,0.0,0.0,0.019,0.214,0.0,4.0,4.267,5.759,7.633,4.0,22.05.24 - 11:47
4,39,0.0,0.083,0.154,0.312,0.0,0.0,0.05,0.089,0.067,0.0,0.0,0.033,0.078,0.256,0.0,3.833,4.506,5.415,7.381,3.833,22.05.24 - 11:47
5,20,0.0,0.0,0.033,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.214,0.0,3.833,3.833,4.337,6.483,3.833,22.05.24 - 11:47
6,35,0.0,0.028,0.143,0.312,0.0,0.0,0.028,0.085,0.064,0.0,0.0,0.0,0.07,0.258,0.0,3.667,3.733,5.578,7.533,3.667,22.05.24 - 11:47
7,32,0.0,0.011,0.1,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.1,0.278,0.0,3.333,3.733,4.844,6.925,3.333,22.05.24 - 11:47
8,-1,0.167,0.272,0.333,0.455,0.167,0.167,0.222,0.196,0.147,0.167,0.0,0.05,0.141,0.311,0.0,5.411,5.872,6.87,8.539,4.333,22.05.24 - 11:47
9,18,0.0,0.0,0.011,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.197,0.0,3.667,4.033,4.922,6.933,3.667,22.05.24 - 11:47
