instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,32,0.0,0.011,0.104,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.104,0.278,0.0,3.667,4.033,5.437,7.356,3.667,22.05.24 - 20:36
1,27,0.0,0.0,0.07,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.247,0.0,3.833,3.833,4.667,6.761,3.833,22.05.24 - 20:37
2,-1,0.278,0.27,0.286,0.412,0.333,0.267,0.228,0.167,0.125,0.333,0.011,0.078,0.152,0.311,0.0,5.444,6.239,6.974,8.492,5.833,22.05.24 - 20:37
3,27,0.0,0.0,0.106,0.28,0.0,0.0,0.0,0.037,0.028,0.0,0.0,0.0,0.078,0.258,0.0,3.5,4.367,6.137,7.853,3.5,22.05.24 - 20:37
4,41,0.0,0.122,0.197,0.343,0.0,0.0,0.061,0.081,0.061,0.0,0.0,0.061,0.133,0.294,0.0,4.2,5.033,6.037,7.822,3.667,22.05.24 - 20:37
5,23,0.0,0.0,0.056,0.236,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.0,0.052,0.233,0.0,3.833,3.833,4.726,6.856,3.833,22.05.24 - 20:37
6,-1,0.211,0.208,0.261,0.401,0.167,0.211,0.189,0.144,0.108,0.167,0.0,0.022,0.13,0.303,0.0,4.378,5.344,6.77,8.294,3.0,22.05.24 - 20:37
7,28,0.0,0.0,0.096,0.266,0.0,0.0,0.0,0.033,0.025,0.0,0.0,0.0,0.067,0.244,0.0,3.333,4.133,5.844,7.6,3.333,22.05.24 - 20:37
8,-1,0.264,0.272,0.324,0.437,0.167,0.222,0.228,0.17,0.128,0.167,0.1,0.1,0.193,0.339,0.0,6.378,7.156,8.081,9.3,5.667,22.05.24 - 20:37
9,32,0.0,0.011,0.078,0.253,0.0,0.0,0.0,0.026,0.019,0.0,0.0,0.011,0.052,0.233,0.0,3.667,4.856,5.926,7.728,3.667,22.05.24 - 20:37
