instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.328,0.263,0.353,0.333,0.333,0.328,0.256,0.192,0.333,0.0,0.0,0.007,0.161,0.0,4.833,4.833,5.074,6.703,4.833,22.05.24 - 17:41
1,-1,0.333,0.333,0.327,0.394,0.333,0.333,0.333,0.322,0.253,0.333,0.0,0.0,0.011,0.153,0.0,5.0,5.0,5.122,6.606,5.0,22.05.24 - 17:41
2,-1,0.167,0.167,0.176,0.286,0.167,0.167,0.167,0.167,0.128,0.167,0.0,0.0,0.022,0.169,0.0,3.833,3.833,4.278,5.981,3.833,22.05.24 - 17:41
3,-1,0.156,0.078,0.052,0.194,0.167,0.156,0.078,0.052,0.05,0.167,0.0,0.0,0.0,0.147,0.0,4.656,4.528,4.819,6.694,4.667,22.05.24 - 17:41
4,-1,0.333,0.333,0.278,0.353,0.333,0.333,0.333,0.278,0.219,0.333,0.0,0.0,0.0,0.133,0.0,4.0,4.0,4.0,5.564,4.0,22.05.24 - 17:41
5,-1,0.333,0.333,0.33,0.389,0.333,0.333,0.333,0.33,0.25,0.333,0.0,0.0,0.0,0.139,0.0,5.644,5.572,5.548,7.006,5.667,22.05.24 - 17:41
6,-1,0.167,0.167,0.167,0.287,0.167,0.167,0.167,0.159,0.122,0.167,0.0,0.0,0.007,0.167,0.0,3.333,3.333,3.6,5.539,3.333,22.05.24 - 17:41
7,-1,0.333,0.333,0.333,0.397,0.333,0.333,0.333,0.333,0.264,0.333,0.0,0.0,0.0,0.133,0.0,4.333,4.333,4.759,6.339,4.333,22.05.24 - 17:41
8,-1,0.333,0.333,0.289,0.37,0.333,0.333,0.333,0.278,0.211,0.333,0.0,0.0,0.026,0.172,0.0,4.0,4.2,5.037,6.717,4.0,22.05.24 - 17:41
9,-1,0.333,0.289,0.248,0.319,0.333,0.333,0.289,0.248,0.189,0.333,0.0,0.0,0.0,0.131,0.0,4.0,4.0,4.0,5.75,4.0,22.05.24 - 17:41
