instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.327,0.262,0.352,0.333,0.333,0.327,0.238,0.178,0.333,0.0,0.0,0.024,0.173,0.0,4.167,4.167,4.74,6.485,4.167,29.04.24 - 15:43
1,-1,0.333,0.333,0.327,0.399,0.333,0.333,0.333,0.311,0.233,0.333,0.0,0.0,0.027,0.173,0.0,4.167,4.167,4.973,6.622,4.167,29.04.24 - 15:44
2,-1,0.333,0.333,0.331,0.393,0.333,0.333,0.333,0.329,0.255,0.333,0.0,0.0,0.004,0.145,0.0,4.833,4.833,4.927,6.445,4.833,29.04.24 - 15:44
3,-1,0.333,0.333,0.309,0.362,0.333,0.333,0.333,0.309,0.232,0.333,0.0,0.0,0.0,0.13,0.0,4.667,4.667,4.911,6.413,4.667,29.04.24 - 15:44
4,-1,0.167,0.167,0.169,0.27,0.167,0.167,0.167,0.167,0.127,0.167,0.0,0.0,0.004,0.147,0.0,3.833,3.833,4.207,5.957,3.833,29.04.24 - 15:44
5,-1,0.333,0.333,0.331,0.4,0.333,0.333,0.333,0.329,0.255,0.333,0.0,0.0,0.004,0.152,0.0,4.333,4.333,4.387,6.033,4.333,29.04.24 - 15:44
6,-1,0.333,0.333,0.333,0.4,0.333,0.333,0.333,0.324,0.243,0.333,0.0,0.0,0.009,0.157,0.0,3.833,3.833,3.94,5.8,3.833,29.04.24 - 15:44
7,-1,0.333,0.327,0.273,0.35,0.333,0.333,0.327,0.238,0.178,0.333,0.0,0.0,0.036,0.172,0.0,4.0,4.0,4.427,6.01,4.0,29.04.24 - 15:44
8,-1,0.333,0.33,0.276,0.365,0.333,0.333,0.33,0.276,0.227,0.333,0.0,0.0,0.0,0.138,0.0,3.167,3.167,3.273,5.213,3.167,29.04.24 - 15:44
9,-1,0.167,0.167,0.167,0.26,0.167,0.167,0.167,0.167,0.128,0.167,0.0,0.0,0.0,0.132,0.0,3.833,3.833,3.833,5.495,3.833,29.04.24 - 15:44
