instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.289,0.381,0.333,0.333,0.333,0.278,0.208,0.333,0.0,0.0,0.011,0.172,0.0,5.167,5.167,5.567,7.158,5.167,22.05.24 - 13:46
1,-1,0.333,0.333,0.325,0.398,0.333,0.333,0.333,0.319,0.25,0.333,0.0,0.0,0.015,0.161,0.0,5.0,5.0,5.163,6.694,5.0,22.05.24 - 13:46
2,-1,0.167,0.167,0.177,0.294,0.167,0.167,0.167,0.167,0.125,0.167,0.0,0.0,0.026,0.181,0.0,3.833,3.833,4.322,6.081,3.833,22.05.24 - 13:46
3,-1,0.167,0.167,0.163,0.29,0.167,0.167,0.167,0.13,0.108,0.167,0.0,0.0,0.033,0.186,0.0,4.167,4.167,4.574,6.514,4.167,22.05.24 - 13:46
4,-1,0.333,0.333,0.319,0.389,0.333,0.333,0.333,0.319,0.25,0.333,0.0,0.0,0.0,0.139,0.0,4.0,4.0,4.0,5.672,4.0,22.05.24 - 13:46
5,-1,0.333,0.333,0.333,0.397,0.333,0.333,0.333,0.333,0.25,0.333,0.0,0.0,0.0,0.147,0.0,5.667,5.667,5.652,7.203,5.667,22.05.24 - 13:46
6,-1,0.333,0.272,0.237,0.344,0.333,0.333,0.272,0.226,0.175,0.333,0.0,0.0,0.011,0.172,0.0,3.333,3.333,3.733,5.761,3.333,22.05.24 - 13:46
7,-1,0.333,0.333,0.333,0.411,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.139,0.0,4.333,4.333,4.822,6.494,4.333,22.05.24 - 13:46
8,-1,0.333,0.333,0.327,0.406,0.333,0.333,0.333,0.322,0.242,0.333,0.0,0.0,0.011,0.169,0.0,3.833,3.833,4.367,6.236,3.833,22.05.24 - 13:46
9,-1,0.333,0.333,0.319,0.378,0.333,0.333,0.333,0.319,0.239,0.333,0.0,0.0,0.0,0.139,0.0,4.0,4.0,4.0,5.894,4.0,22.05.24 - 13:46
