instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.473,0.473,0.529,0.647,0.5,0.293,0.24,0.196,0.147,0.5,0.18,0.233,0.333,0.5,0.0,7.593,7.713,9.036,10.527,5.833,19.04.24 - 04:47
1,-1,0.087,0.103,0.253,0.44,0.167,0.087,0.043,0.029,0.022,0.167,0.0,0.06,0.224,0.418,0.0,3.833,4.893,6.678,8.758,3.833,19.04.24 - 04:47
2,74,0.0,0.057,0.209,0.407,0.0,0.0,0.033,0.022,0.017,0.0,0.0,0.023,0.187,0.39,0.0,4.073,5.577,7.316,9.237,4.0,19.04.24 - 04:47
3,54,0.0,0.013,0.216,0.412,0.0,0.0,0.013,0.04,0.03,0.0,0.0,0.0,0.176,0.382,0.0,3.5,3.82,6.262,8.447,3.5,19.04.24 - 04:47
4,-1,0.5,0.457,0.5,0.625,0.5,0.333,0.29,0.207,0.155,0.333,0.167,0.167,0.293,0.47,0.167,6.0,6.0,7.444,9.333,6.0,19.04.24 - 04:47
5,57,0.0,0.023,0.229,0.422,0.0,0.0,0.003,0.02,0.015,0.0,0.0,0.02,0.213,0.41,0.0,4.0,4.787,7.051,9.038,4.0,19.04.24 - 04:47
6,-1,0.227,0.137,0.28,0.46,0.333,0.227,0.137,0.107,0.08,0.333,0.0,0.0,0.173,0.38,0.0,3.407,4.287,6.431,8.573,3.167,19.04.24 - 04:47
7,-1,0.527,0.553,0.6,0.7,0.333,0.333,0.353,0.271,0.203,0.333,0.193,0.2,0.329,0.497,0.0,6.6,6.8,8.347,10.01,5.0,19.04.24 - 04:47
8,99,0.16,0.197,0.333,0.5,0.0,0.16,0.103,0.069,0.052,0.0,0.0,0.093,0.264,0.448,0.0,3.493,5.173,6.969,8.977,3.333,19.04.24 - 04:47
9,70,0.0,0.093,0.273,0.455,0.0,0.0,0.027,0.053,0.04,0.0,0.0,0.067,0.22,0.415,0.0,3.833,4.793,6.92,8.94,3.833,19.04.24 - 04:47
