instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,59,0.277,0.285,0.312,0.378,0.0,0.111,0.1,0.126,0.1,0.0,0.211,0.211,0.207,0.294,0.0,8.189,7.861,8.241,8.981,6.0,22.05.24 - 15:28
1,59,0.287,0.336,0.321,0.377,0.0,0.1,0.122,0.119,0.103,0.0,0.2,0.233,0.226,0.3,0.0,7.878,8.239,7.974,8.564,5.167,22.05.24 - 15:28
2,-1,0.244,0.239,0.263,0.348,0.333,0.056,0.072,0.096,0.083,0.0,0.189,0.167,0.178,0.278,0.333,8.056,8.144,8.467,9.239,8.667,22.05.24 - 15:28
3,59,0.298,0.32,0.34,0.416,0.0,0.122,0.117,0.119,0.111,0.0,0.189,0.217,0.237,0.319,0.0,7.6,7.978,8.107,8.953,5.667,22.05.24 - 15:28
4,-1,0.282,0.303,0.321,0.383,0.167,0.122,0.15,0.148,0.136,0.167,0.167,0.172,0.193,0.269,0.0,8.144,8.222,8.189,8.989,7.5,22.05.24 - 15:28
5,-1,0.287,0.297,0.316,0.365,0.333,0.089,0.106,0.137,0.103,0.167,0.211,0.211,0.196,0.275,0.167,7.644,7.833,8.111,8.744,7.167,22.05.24 - 15:28
6,-1,0.314,0.324,0.319,0.383,0.167,0.144,0.156,0.144,0.125,0.0,0.189,0.194,0.196,0.281,0.167,8.267,8.65,8.596,9.456,8.167,22.05.24 - 15:28
7,-1,0.209,0.281,0.292,0.365,0.167,0.078,0.111,0.107,0.1,0.167,0.144,0.183,0.2,0.283,0.0,7.578,7.844,7.874,8.725,8.5,22.05.24 - 15:28
8,-1,0.252,0.303,0.345,0.42,0.236,0.089,0.117,0.148,0.125,0.167,0.189,0.206,0.23,0.322,0.167,7.956,8.172,8.467,9.319,10.0,22.05.24 - 15:28
9,-1,0.325,0.322,0.312,0.364,0.167,0.133,0.15,0.144,0.122,0.167,0.211,0.194,0.185,0.261,0.0,8.389,8.35,8.244,8.956,8.167,22.05.24 - 15:28
