instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,68,0.0,0.07,0.176,0.32,0.0,0.0,0.07,0.078,0.058,0.0,0.0,0.0,0.104,0.267,0.0,3.647,4.69,6.033,7.797,3.5,29.04.24 - 08:34
1,44,0.0,0.0,0.081,0.249,0.0,0.0,0.0,0.047,0.035,0.0,0.0,0.0,0.036,0.215,0.0,3.667,3.667,4.198,6.412,3.667,29.04.24 - 08:34
2,53,0.0,0.013,0.098,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.098,0.25,0.0,4.0,4.16,5.449,7.298,4.0,29.04.24 - 08:34
3,93,0.12,0.17,0.222,0.355,0.0,0.12,0.17,0.133,0.1,0.0,0.0,0.0,0.089,0.255,0.0,3.667,4.253,5.489,7.203,3.667,29.04.24 - 08:34
4,46,0.0,0.0,0.076,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.243,0.0,4.5,4.61,5.607,7.48,4.5,29.04.24 - 08:34
5,95,0.2,0.267,0.323,0.429,0.0,0.133,0.163,0.204,0.153,0.0,0.067,0.103,0.12,0.277,0.0,5.333,5.333,5.52,7.312,5.333,29.04.24 - 08:34
6,57,0.0,0.029,0.157,0.315,0.0,0.0,0.023,0.064,0.048,0.0,0.0,0.013,0.127,0.292,0.0,3.333,3.68,5.429,7.235,3.333,29.04.24 - 08:34
7,37,0.0,0.0,0.056,0.224,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.056,0.223,0.0,3.667,3.667,4.549,6.707,3.667,29.04.24 - 08:34
8,52,0.0,0.007,0.091,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.091,0.255,0.0,3.0,3.32,4.396,6.45,3.0,29.04.24 - 08:34
9,41,0.0,0.0,0.071,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.242,0.0,3.667,3.667,5.104,7.047,3.667,29.04.24 - 08:34
