instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.337,0.419,0.333,0.333,0.333,0.333,0.27,0.333,0.0,0.0,0.009,0.162,0.0,3.833,3.833,4.178,5.972,3.833,29.04.24 - 09:11
1,-1,0.333,0.323,0.269,0.345,0.333,0.333,0.323,0.267,0.205,0.333,0.0,0.0,0.002,0.143,0.0,4.667,4.657,4.68,6.51,4.667,29.04.24 - 09:11
2,-1,0.333,0.317,0.267,0.353,0.333,0.333,0.317,0.267,0.213,0.333,0.0,0.0,0.0,0.145,0.0,4.0,4.0,4.213,5.892,4.0,29.04.24 - 09:11
3,-1,0.167,0.177,0.169,0.27,0.167,0.167,0.177,0.167,0.13,0.167,0.0,0.0,0.002,0.143,0.0,4.0,4.0,4.247,5.822,4.0,29.04.24 - 09:11
4,-1,0.333,0.333,0.333,0.401,0.333,0.333,0.333,0.333,0.26,0.333,0.0,0.0,0.0,0.142,0.0,4.167,4.167,4.167,5.878,4.167,29.04.24 - 09:11
5,-1,0.167,0.167,0.18,0.301,0.167,0.167,0.167,0.167,0.14,0.167,0.0,0.0,0.029,0.182,0.0,5.333,5.303,5.74,7.332,5.333,29.04.24 - 09:11
6,-1,0.333,0.333,0.333,0.408,0.333,0.333,0.333,0.333,0.27,0.333,0.0,0.0,0.0,0.147,0.0,3.667,3.667,3.667,5.522,3.667,29.04.24 - 09:11
7,-1,0.333,0.333,0.296,0.379,0.333,0.333,0.333,0.287,0.215,0.333,0.0,0.0,0.011,0.165,0.0,5.0,5.0,5.373,6.987,5.0,29.04.24 - 09:11
8,64,0.0,0.057,0.146,0.291,0.0,0.0,0.057,0.136,0.117,0.0,0.0,0.0,0.018,0.185,0.0,3.833,3.833,4.073,5.993,3.833,29.04.24 - 09:11
9,-1,0.333,0.333,0.316,0.393,0.333,0.333,0.333,0.311,0.233,0.333,0.0,0.0,0.004,0.16,0.0,4.833,4.833,5.082,6.77,4.833,29.04.24 - 09:11
