instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.053,0.027,0.043,0.187,0.167,0.053,0.027,0.04,0.047,0.167,0.0,0.0,0.007,0.153,0.0,3.5,3.5,3.762,5.508,3.5,29.04.24 - 09:39
1,27,0.0,0.0,0.004,0.155,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.004,0.152,0.0,3.667,3.667,3.862,5.717,3.667,29.04.24 - 09:39
2,-1,0.007,0.003,0.038,0.188,0.167,0.007,0.003,0.002,0.022,0.167,0.0,0.0,0.036,0.167,0.0,3.667,3.667,4.093,5.863,3.667,29.04.24 - 09:39
3,-1,0.167,0.167,0.209,0.304,0.167,0.167,0.167,0.189,0.158,0.167,0.0,0.0,0.02,0.152,0.0,3.333,3.533,4.236,5.977,3.333,29.04.24 - 09:39
4,28,0.0,0.0,0.004,0.157,0.0,0.0,0.0,0.004,0.023,0.0,0.0,0.0,0.0,0.135,0.0,3.833,3.833,4.049,5.905,3.833,29.04.24 - 09:39
5,20,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.132,0.0,3.833,3.833,3.833,5.522,3.833,29.04.24 - 09:39
6,-1,0.007,0.003,0.064,0.198,0.167,0.007,0.003,0.064,0.06,0.167,0.0,0.0,0.0,0.14,0.0,3.333,3.333,3.624,5.408,3.333,29.04.24 - 09:39
7,36,0.0,0.0,0.024,0.169,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.0,0.0,0.138,0.0,3.333,3.333,3.44,5.36,3.333,29.04.24 - 09:40
8,23,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.138,0.0,3.167,3.167,3.373,5.37,3.167,29.04.24 - 09:40
9,-1,0.013,0.007,0.011,0.169,0.167,0.013,0.007,0.004,0.022,0.167,0.0,0.0,0.007,0.15,0.0,3.5,3.5,3.58,5.573,3.5,29.04.24 - 09:40
