instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.278,0.386,0.333,0.333,0.333,0.252,0.189,0.333,0.0,0.0,0.026,0.197,0.0,4.833,4.833,5.507,7.25,4.833,22.05.24 - 18:40
1,-1,0.333,0.333,0.318,0.408,0.333,0.333,0.333,0.307,0.236,0.333,0.0,0.0,0.026,0.186,0.0,5.0,5.0,5.285,6.956,5.0,22.05.24 - 18:40
2,-1,0.167,0.167,0.188,0.313,0.167,0.167,0.167,0.159,0.119,0.167,0.0,0.0,0.048,0.208,0.0,3.833,3.833,4.589,6.425,3.833,22.05.24 - 18:40
3,-1,0.167,0.167,0.139,0.284,0.167,0.167,0.167,0.133,0.106,0.167,0.0,0.0,0.007,0.183,0.0,4.333,4.333,5.096,7.056,4.333,22.05.24 - 18:40
4,-1,0.333,0.333,0.307,0.397,0.333,0.333,0.333,0.307,0.236,0.333,0.0,0.0,0.0,0.161,0.0,4.0,4.0,4.037,5.914,4.0,22.05.24 - 18:40
5,-1,0.333,0.333,0.322,0.408,0.333,0.333,0.333,0.319,0.239,0.333,0.0,0.0,0.004,0.169,0.0,5.667,5.667,5.752,7.408,5.667,22.05.24 - 18:40
6,-1,0.3,0.233,0.215,0.348,0.333,0.3,0.233,0.189,0.144,0.333,0.0,0.0,0.026,0.206,0.0,3.333,3.333,4.0,6.089,3.333,22.05.24 - 18:40
7,-1,0.333,0.333,0.333,0.419,0.333,0.333,0.333,0.333,0.258,0.333,0.0,0.0,0.0,0.161,0.0,4.333,4.4,5.133,6.833,4.333,22.05.24 - 18:40
8,-1,0.333,0.333,0.315,0.409,0.333,0.333,0.333,0.293,0.219,0.333,0.0,0.0,0.033,0.197,0.0,3.833,3.833,4.9,6.719,3.833,22.05.24 - 18:40
9,-1,0.333,0.333,0.3,0.383,0.333,0.333,0.333,0.3,0.225,0.333,0.0,0.0,0.0,0.158,0.0,4.0,4.0,4.178,6.144,4.0,22.05.24 - 18:40
