instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,89,0.093,0.13,0.176,0.309,0.0,0.093,0.13,0.167,0.137,0.0,0.0,0.0,0.013,0.177,0.0,3.333,3.333,4.362,6.418,3.333,29.04.24 - 08:14
1,34,0.0,0.0,0.038,0.193,0.0,0.0,0.0,0.018,0.023,0.0,0.0,0.0,0.02,0.17,0.0,3.333,3.333,3.84,5.94,3.333,29.04.24 - 08:14
2,28,0.0,0.0,0.007,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.163,0.0,3.5,3.5,3.602,5.697,3.5,29.04.24 - 08:14
3,36,0.0,0.0,0.038,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.2,0.0,3.5,3.5,4.18,6.108,3.5,29.04.24 - 08:14
4,30,0.0,0.0,0.011,0.179,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.0,0.004,0.172,0.0,3.833,3.833,4.267,6.338,3.833,29.04.24 - 08:15
5,54,0.0,0.013,0.078,0.223,0.0,0.0,0.0,0.042,0.038,0.0,0.0,0.013,0.036,0.188,0.0,3.833,4.193,5.109,6.897,3.833,29.04.24 - 08:15
6,45,0.0,0.0,0.049,0.214,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.022,0.192,0.0,4.333,4.333,5.096,6.892,4.333,29.04.24 - 08:15
7,41,0.0,0.0,0.055,0.232,0.0,0.0,0.0,0.042,0.038,0.0,0.0,0.0,0.016,0.2,0.0,4.167,4.167,5.009,6.827,4.167,29.04.24 - 08:15
8,32,0.0,0.0,0.02,0.2,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.02,0.198,0.0,3.5,3.5,4.353,6.403,3.5,29.04.24 - 08:15
9,-1,0.167,0.21,0.285,0.386,0.167,0.167,0.203,0.244,0.197,0.167,0.0,0.007,0.042,0.19,0.0,3.5,4.563,5.671,7.26,3.5,29.04.24 - 08:15
