instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,69,0.0,0.063,0.153,0.315,0.0,0.0,0.063,0.111,0.083,0.0,0.0,0.0,0.049,0.237,0.0,4.667,4.707,5.649,7.572,4.667,29.04.24 - 05:45
1,47,0.0,0.0,0.064,0.249,0.0,0.0,0.0,0.004,0.007,0.0,0.0,0.0,0.062,0.247,0.0,3.833,3.833,4.84,6.915,3.833,29.04.24 - 05:45
2,36,0.0,0.0,0.029,0.214,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.029,0.213,0.0,3.833,3.833,4.58,6.76,3.833,29.04.24 - 05:45
3,42,0.0,0.0,0.06,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.235,0.0,4.0,4.0,4.904,6.813,4.0,29.04.24 - 05:45
4,41,0.0,0.0,0.04,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.222,0.0,3.5,3.5,4.087,6.325,3.5,29.04.24 - 05:45
5,34,0.0,0.0,0.027,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.21,0.0,3.5,3.5,4.12,6.213,3.5,29.04.24 - 05:45
6,65,0.0,0.05,0.122,0.278,0.0,0.0,0.05,0.118,0.095,0.0,0.0,0.0,0.007,0.185,0.0,4.0,4.0,4.638,6.713,4.0,29.04.24 - 05:45
7,-1,0.627,0.57,0.504,0.576,0.5,0.46,0.403,0.338,0.257,0.333,0.167,0.167,0.167,0.32,0.167,6.0,6.0,6.053,7.788,6.0,29.04.24 - 05:45
8,-1,0.167,0.18,0.24,0.39,0.167,0.167,0.17,0.218,0.17,0.167,0.0,0.01,0.022,0.22,0.0,4.667,5.15,5.753,7.692,4.667,29.04.24 - 05:45
9,43,0.0,0.0,0.069,0.249,0.0,0.0,0.0,0.042,0.037,0.0,0.0,0.0,0.027,0.213,0.0,3.167,3.247,4.402,6.642,3.167,29.04.24 - 05:45
