instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,21,0.0,0.0,0.022,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.194,0.0,3.667,3.667,4.167,6.272,3.667,22.05.24 - 14:21
1,20,0.0,0.0,0.022,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.194,0.0,3.833,3.833,4.137,6.15,3.833,22.05.24 - 14:21
2,35,0.0,0.028,0.094,0.251,0.0,0.0,0.028,0.056,0.042,0.0,0.0,0.0,0.056,0.222,0.0,3.833,4.033,5.193,7.139,3.833,22.05.24 - 14:21
3,22,0.0,0.0,0.027,0.205,0.0,0.0,0.0,0.026,0.022,0.0,0.0,0.0,0.004,0.186,0.0,3.667,3.667,4.719,6.8,3.667,22.05.24 - 14:21
4,33,0.0,0.022,0.126,0.279,0.0,0.0,0.017,0.081,0.069,0.0,0.0,0.006,0.044,0.211,0.0,3.667,4.0,4.711,6.703,3.667,22.05.24 - 14:21
5,16,0.0,0.0,0.007,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.183,0.0,3.833,3.833,4.081,6.131,3.833,22.05.24 - 14:21
6,37,0.0,0.039,0.142,0.295,0.0,0.0,0.039,0.1,0.081,0.0,0.0,0.0,0.048,0.222,0.0,3.5,3.5,4.863,6.869,3.5,22.05.24 - 14:21
7,27,0.0,0.0,0.063,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.225,0.0,3.333,3.333,4.285,6.306,3.333,22.05.24 - 14:21
8,42,0.0,0.093,0.18,0.318,0.0,0.0,0.067,0.07,0.053,0.0,0.0,0.039,0.122,0.275,0.0,4.833,5.522,6.359,7.994,4.5,22.05.24 - 14:22
9,15,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,3.667,3.667,4.456,6.422,3.667,22.05.24 - 14:22
