instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,24,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.13,0.0,3.333,3.333,3.493,5.11,3.333,29.04.24 - 14:07
1,33,0.0,0.0,0.027,0.185,0.0,0.0,0.0,0.018,0.032,0.0,0.0,0.0,0.016,0.162,0.0,3.167,3.167,3.54,5.495,3.167,29.04.24 - 14:07
2,46,0.0,0.0,0.059,0.212,0.0,0.0,0.0,0.047,0.057,0.0,0.0,0.0,0.013,0.162,0.0,3.833,3.833,4.153,5.913,3.833,29.04.24 - 14:07
3,28,0.0,0.0,0.007,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.142,0.0,3.333,3.333,3.413,5.138,3.333,29.04.24 - 14:07
4,61,0.0,0.037,0.082,0.228,0.0,0.0,0.037,0.08,0.095,0.0,0.0,0.0,0.002,0.133,0.0,3.5,3.5,3.607,5.232,3.5,29.04.24 - 14:07
5,35,0.0,0.0,0.024,0.165,0.0,0.0,0.0,0.002,0.02,0.0,0.0,0.0,0.022,0.15,0.0,3.167,3.167,3.593,5.278,3.167,29.04.24 - 14:08
6,82,0.047,0.107,0.169,0.28,0.0,0.047,0.107,0.138,0.138,0.0,0.0,0.0,0.031,0.142,0.0,3.167,3.167,3.684,5.315,3.167,29.04.24 - 14:08
7,37,0.0,0.0,0.027,0.173,0.0,0.0,0.0,0.016,0.033,0.0,0.0,0.0,0.011,0.14,0.0,3.667,3.667,3.962,5.567,3.667,29.04.24 - 14:08
8,-1,0.167,0.167,0.218,0.32,0.167,0.167,0.167,0.204,0.18,0.167,0.0,0.0,0.013,0.142,0.0,3.167,3.167,4.024,5.738,3.167,29.04.24 - 14:08
9,43,0.0,0.0,0.072,0.217,0.0,0.0,0.0,0.071,0.09,0.0,0.0,0.0,0.002,0.138,0.0,3.333,3.333,3.653,5.41,3.333,29.04.24 - 14:08
