instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.178,0.172,0.196,0.308,0.333,0.089,0.106,0.13,0.108,0.167,0.089,0.067,0.067,0.203,0.167,6.122,6.089,6.711,8.042,7.833,22.05.24 - 17:30
1,-1,0.293,0.271,0.24,0.327,0.5,0.211,0.189,0.156,0.117,0.333,0.089,0.089,0.089,0.214,0.167,5.589,5.6,5.507,6.878,6.667,22.05.24 - 17:30
2,-1,0.178,0.272,0.311,0.396,0.167,0.1,0.2,0.226,0.172,0.167,0.078,0.072,0.096,0.233,0.0,5.711,6.217,6.844,8.175,6.667,22.05.24 - 17:30
3,-1,0.178,0.178,0.248,0.359,0.333,0.089,0.089,0.122,0.106,0.167,0.089,0.089,0.13,0.261,0.167,5.122,5.2,5.974,7.508,6.0,22.05.24 - 17:30
4,-1,0.167,0.161,0.218,0.321,0.333,0.111,0.111,0.141,0.122,0.167,0.056,0.05,0.081,0.208,0.167,6.556,6.578,6.837,8.036,7.333,22.05.24 - 17:30
5,-1,0.311,0.311,0.304,0.371,0.5,0.211,0.211,0.207,0.164,0.333,0.1,0.1,0.096,0.208,0.167,5.933,6.044,6.133,7.414,7.333,22.05.24 - 17:30
6,-1,0.156,0.15,0.183,0.305,0.167,0.1,0.089,0.107,0.1,0.167,0.056,0.061,0.078,0.211,0.0,5.833,5.711,6.259,7.711,5.5,22.05.24 - 17:30
7,-1,0.333,0.344,0.367,0.433,0.5,0.267,0.283,0.289,0.233,0.333,0.067,0.061,0.078,0.203,0.167,5.589,6.028,6.626,7.808,9.0,22.05.24 - 17:30
8,-1,0.478,0.467,0.461,0.505,0.5,0.333,0.333,0.33,0.25,0.333,0.144,0.133,0.133,0.258,0.167,7.678,7.644,7.704,8.825,7.0,22.05.24 - 17:30
9,-1,0.338,0.352,0.335,0.393,0.5,0.267,0.267,0.237,0.192,0.333,0.078,0.089,0.1,0.203,0.167,7.233,7.261,7.27,8.286,8.5,22.05.24 - 17:30
