instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.167,0.175,0.271,0.167,0.167,0.167,0.167,0.145,0.167,0.0,0.0,0.013,0.142,0.0,3.5,3.5,3.882,5.6,3.5,29.04.24 - 13:44
1,44,0.0,0.0,0.068,0.203,0.0,0.0,0.0,0.064,0.082,0.0,0.0,0.0,0.009,0.138,0.0,3.167,3.167,3.38,5.137,3.167,29.04.24 - 13:44
2,22,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.112,0.0,3.667,3.667,3.813,5.548,3.667,29.04.24 - 13:44
3,72,0.0,0.073,0.113,0.24,0.0,0.0,0.073,0.104,0.098,0.0,0.0,0.0,0.009,0.147,0.0,3.333,3.333,3.556,5.245,3.333,29.04.24 - 13:44
4,23,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.12,0.0,3.833,3.833,3.907,5.465,3.833,29.04.24 - 13:44
5,-1,0.167,0.167,0.18,0.291,0.167,0.167,0.167,0.169,0.16,0.167,0.0,0.0,0.011,0.135,0.0,3.333,3.333,3.496,5.11,3.333,29.04.24 - 13:44
6,-1,0.233,0.227,0.229,0.298,0.167,0.187,0.197,0.198,0.167,0.167,0.047,0.03,0.031,0.132,0.0,4.927,4.82,4.691,5.902,4.0,29.04.24 - 13:44
7,-1,0.2,0.21,0.269,0.353,0.167,0.2,0.2,0.222,0.205,0.167,0.0,0.01,0.047,0.148,0.0,5.533,5.68,6.098,7.3,5.0,29.04.24 - 13:44
8,-1,0.167,0.167,0.173,0.255,0.167,0.167,0.167,0.173,0.13,0.167,0.0,0.0,0.0,0.125,0.0,4.0,4.293,4.569,6.053,4.0,29.04.24 - 13:44
9,44,0.0,0.0,0.046,0.195,0.0,0.0,0.0,0.042,0.065,0.0,0.0,0.0,0.007,0.135,0.0,3.167,3.167,3.849,5.612,3.167,29.04.24 - 13:44
