instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.4,0.435,0.446,0.515,0.167,0.222,0.178,0.193,0.144,0.167,0.178,0.267,0.27,0.383,0.0,8.289,9.239,9.711,10.414,7.167,22.05.24 - 17:44
1,-1,0.4,0.389,0.404,0.481,0.167,0.233,0.233,0.237,0.178,0.167,0.167,0.156,0.178,0.311,0.0,7.722,7.967,8.13,9.169,6.333,22.05.24 - 17:44
2,-1,0.46,0.441,0.474,0.547,0.333,0.178,0.189,0.174,0.131,0.167,0.289,0.256,0.311,0.425,0.167,9.167,8.944,9.378,10.303,9.833,22.05.24 - 17:44
3,-1,0.476,0.464,0.486,0.553,0.5,0.167,0.161,0.159,0.125,0.333,0.322,0.322,0.348,0.447,0.167,8.478,8.833,9.152,10.05,10.333,22.05.24 - 17:44
4,-1,0.4,0.411,0.414,0.493,0.333,0.211,0.228,0.233,0.186,0.167,0.189,0.183,0.189,0.317,0.167,6.944,6.983,7.444,8.742,6.5,22.05.24 - 17:44
5,-1,0.411,0.394,0.424,0.491,0.667,0.211,0.217,0.244,0.186,0.333,0.2,0.178,0.181,0.308,0.333,7.456,7.411,7.789,8.947,9.167,22.05.24 - 17:44
6,-1,0.531,0.512,0.518,0.579,0.667,0.3,0.3,0.289,0.222,0.333,0.244,0.228,0.248,0.375,0.333,8.844,8.583,8.93,9.886,8.333,22.05.24 - 17:44
7,59,0.378,0.41,0.449,0.513,0.0,0.167,0.167,0.181,0.144,0.0,0.211,0.25,0.285,0.386,0.0,8.011,8.444,8.985,9.825,5.167,22.05.24 - 17:44
8,59,0.333,0.393,0.433,0.511,0.0,0.189,0.217,0.207,0.156,0.0,0.144,0.189,0.241,0.367,0.0,7.322,7.761,8.663,9.706,5.333,22.05.24 - 17:44
9,59,0.444,0.458,0.474,0.52,0.0,0.222,0.2,0.211,0.167,0.0,0.222,0.261,0.278,0.367,0.0,8.411,8.9,9.311,10.064,5.0,22.05.24 - 17:44
