instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.233,0.367,0.448,0.586,0.167,0.0,0.0,0.0,0.0,0.0,0.233,0.367,0.448,0.586,0.167,7.633,8.567,9.441,10.831,7.5,22.05.24 - 16:33
1,-1,0.3,0.317,0.396,0.547,0.167,0.0,0.0,0.0,0.0,0.0,0.3,0.317,0.396,0.547,0.167,7.3,7.483,8.596,10.197,5.833,22.05.24 - 16:33
2,-1,0.4,0.4,0.467,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.467,0.6,0.333,8.7,9.083,9.833,11.125,8.167,22.05.24 - 16:33
3,-1,0.4,0.45,0.504,0.628,0.333,0.0,0.0,0.0,0.0,0.0,0.4,0.45,0.504,0.628,0.333,11.5,11.5,11.393,12.294,11.5,22.05.24 - 16:33
4,-1,0.256,0.378,0.452,0.589,0.333,0.0,0.0,0.0,0.0,0.0,0.256,0.378,0.452,0.589,0.333,7.3,8.233,9.311,10.733,7.167,22.05.24 - 16:33
5,58,0.278,0.306,0.389,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.306,0.389,0.542,0.0,7.267,7.467,8.726,10.294,5.667,22.05.24 - 16:33
6,-1,0.533,0.522,0.556,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.533,0.522,0.556,0.667,0.667,11.0,11.0,11.0,12.0,11.0,22.05.24 - 16:33
7,-1,0.333,0.406,0.47,0.603,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.406,0.47,0.603,0.333,8.189,9.544,10.2,11.4,7.333,22.05.24 - 16:33
8,-1,0.5,0.483,0.511,0.633,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.483,0.511,0.633,0.5,10.867,10.917,11.004,12.003,11.667,22.05.24 - 16:33
9,-1,0.233,0.283,0.374,0.531,0.167,0.0,0.0,0.0,0.0,0.0,0.233,0.283,0.374,0.531,0.167,7.878,8.689,9.63,10.972,7.5,22.05.24 - 16:33
