instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.3,0.317,0.33,0.396,0.167,0.211,0.222,0.241,0.186,0.167,0.089,0.094,0.089,0.211,0.0,6.656,7.344,7.719,8.65,5.833,22.05.24 - 15:47
1,-1,0.3,0.322,0.32,0.387,0.167,0.211,0.228,0.222,0.175,0.167,0.089,0.094,0.1,0.214,0.0,6.144,6.333,6.307,7.392,5.167,22.05.24 - 15:47
2,59,0.189,0.217,0.23,0.342,0.0,0.1,0.122,0.13,0.108,0.0,0.089,0.094,0.1,0.239,0.0,5.6,5.844,6.126,7.636,4.5,22.05.24 - 15:47
3,59,0.189,0.217,0.23,0.334,0.0,0.1,0.122,0.126,0.119,0.0,0.089,0.094,0.104,0.219,0.0,5.5,5.694,6.163,7.531,4.5,22.05.24 - 15:47
4,-1,0.311,0.322,0.344,0.415,0.167,0.222,0.222,0.241,0.211,0.167,0.089,0.1,0.104,0.208,0.0,5.956,6.022,6.304,7.478,5.0,22.05.24 - 15:47
5,-1,0.356,0.389,0.389,0.432,0.333,0.278,0.3,0.304,0.244,0.333,0.078,0.089,0.085,0.189,0.0,6.344,6.483,6.885,7.925,5.167,22.05.24 - 15:47
6,-1,0.411,0.408,0.42,0.482,0.5,0.333,0.317,0.307,0.253,0.333,0.078,0.094,0.115,0.236,0.167,7.9,7.994,7.952,8.903,9.5,22.05.24 - 15:47
7,-1,0.344,0.369,0.389,0.449,0.5,0.278,0.278,0.281,0.239,0.333,0.067,0.111,0.122,0.228,0.167,6.067,6.661,6.796,7.869,6.167,22.05.24 - 15:47
8,-1,0.422,0.428,0.451,0.5,0.333,0.333,0.333,0.319,0.247,0.333,0.089,0.094,0.141,0.261,0.0,6.389,6.972,7.226,8.45,5.0,22.05.24 - 15:47
9,-1,0.278,0.333,0.356,0.403,0.167,0.156,0.167,0.207,0.175,0.167,0.122,0.167,0.148,0.228,0.0,6.433,6.956,7.089,8.094,4.667,22.05.24 - 15:47
