instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,53,0.0,0.01,0.062,0.174,0.0,0.0,0.01,0.062,0.077,0.0,0.0,0.0,0.0,0.102,0.0,3.167,3.167,3.329,4.642,3.167,29.04.24 - 16:57
1,48,0.0,0.0,0.029,0.137,0.0,0.0,0.0,0.029,0.027,0.0,0.0,0.0,0.0,0.11,0.0,3.833,3.943,4.193,5.645,3.833,29.04.24 - 16:57
2,15,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,3.667,3.667,3.667,4.935,3.667,29.04.24 - 16:57
3,15,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,3.167,3.167,3.167,4.363,3.167,29.04.24 - 16:57
4,59,0.0,0.03,0.076,0.2,0.0,0.0,0.03,0.076,0.092,0.0,0.0,0.0,0.0,0.115,0.0,4.167,4.167,4.167,5.772,4.167,29.04.24 - 16:57
5,42,0.0,0.0,0.038,0.15,0.0,0.0,0.0,0.038,0.053,0.0,0.0,0.0,0.0,0.1,0.0,3.5,3.5,3.5,4.808,3.5,29.04.24 - 16:57
6,28,0.0,0.0,0.007,0.138,0.0,0.0,0.0,0.007,0.03,0.0,0.0,0.0,0.0,0.117,0.0,4.333,4.333,4.333,5.815,4.333,29.04.24 - 16:57
7,15,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,4.0,4.0,4.0,5.328,4.0,29.04.24 - 16:57
8,22,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.093,0.0,4.333,4.333,4.333,5.678,4.333,29.04.24 - 16:57
9,44,0.0,0.0,0.042,0.163,0.0,0.0,0.0,0.042,0.062,0.0,0.0,0.0,0.0,0.107,0.0,3.833,3.833,3.833,5.473,3.833,29.04.24 - 16:57
