instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.32,0.323,0.455,0.333,0.333,0.31,0.224,0.168,0.333,0.0,0.023,0.118,0.302,0.0,4.0,5.04,6.84,8.44,4.0,29.04.24 - 05:37
1,-1,0.167,0.212,0.257,0.406,0.167,0.167,0.143,0.096,0.072,0.167,0.0,0.1,0.182,0.35,0.0,6.547,7.023,7.291,8.888,5.667,29.04.24 - 05:37
2,-1,0.249,0.308,0.378,0.497,0.167,0.167,0.247,0.191,0.143,0.167,0.087,0.087,0.209,0.37,0.0,5.353,6.963,8.513,9.768,4.0,29.04.24 - 05:37
3,-1,0.167,0.133,0.206,0.368,0.167,0.167,0.133,0.107,0.08,0.167,0.0,0.0,0.109,0.295,0.0,4.5,6.083,7.62,9.062,4.5,29.04.24 - 05:37
4,-1,0.402,0.372,0.364,0.487,0.402,0.333,0.303,0.244,0.183,0.333,0.167,0.123,0.158,0.332,0.167,5.667,6.503,7.718,9.172,5.667,29.04.24 - 05:37
5,52,0.0,0.007,0.145,0.322,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.007,0.144,0.322,0.0,3.667,3.827,5.629,7.605,3.667,29.04.24 - 05:37
6,-1,0.333,0.326,0.415,0.525,0.333,0.333,0.187,0.147,0.11,0.333,0.0,0.147,0.287,0.428,0.0,6.067,6.853,8.347,9.607,5.667,29.04.24 - 05:37
7,-1,0.333,0.333,0.338,0.467,0.333,0.333,0.333,0.258,0.193,0.333,0.0,0.0,0.08,0.273,0.0,3.667,4.547,5.418,7.373,3.667,29.04.24 - 05:37
8,90,0.1,0.188,0.283,0.425,0.0,0.0,0.033,0.062,0.047,0.0,0.1,0.157,0.224,0.382,0.0,5.2,6.777,8.393,9.715,4.0,29.04.24 - 05:37
9,-1,0.333,0.33,0.376,0.495,0.333,0.333,0.31,0.229,0.172,0.333,0.0,0.033,0.169,0.34,0.0,6.52,7.01,7.9,9.308,4.833,29.04.24 - 05:37
