instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.378,0.394,0.402,0.48,0.5,0.233,0.261,0.248,0.186,0.333,0.144,0.133,0.163,0.3,0.167,6.489,7.856,8.267,9.3,6.667,22.05.24 - 14:12
1,-1,0.3,0.317,0.331,0.421,0.333,0.178,0.194,0.193,0.144,0.167,0.122,0.122,0.141,0.278,0.167,6.411,6.511,6.544,7.936,6.5,22.05.24 - 14:12
2,-1,0.289,0.289,0.326,0.431,0.5,0.189,0.183,0.181,0.136,0.333,0.1,0.106,0.156,0.303,0.167,6.356,6.367,7.481,8.822,7.833,22.05.24 - 14:13
3,59,0.333,0.339,0.377,0.465,0.0,0.178,0.206,0.211,0.164,0.0,0.156,0.133,0.174,0.311,0.0,6.7,7.211,7.859,9.05,4.5,22.05.24 - 14:13
4,-1,0.32,0.348,0.386,0.464,0.333,0.189,0.189,0.207,0.161,0.167,0.144,0.172,0.196,0.319,0.167,7.289,7.294,7.659,8.853,6.5,22.05.24 - 14:13
5,-1,0.356,0.367,0.374,0.447,0.333,0.233,0.256,0.263,0.197,0.167,0.122,0.111,0.111,0.25,0.167,6.144,6.856,7.2,8.497,7.333,22.05.24 - 14:13
6,59,0.349,0.369,0.407,0.489,0.0,0.167,0.194,0.207,0.164,0.0,0.189,0.178,0.215,0.342,0.0,8.033,8.05,8.678,9.617,6.833,22.05.24 - 14:13
7,-1,0.256,0.315,0.385,0.463,0.333,0.144,0.15,0.181,0.142,0.167,0.111,0.178,0.219,0.336,0.167,6.189,7.272,7.811,8.894,7.0,22.05.24 - 14:13
8,-1,0.4,0.417,0.443,0.504,0.5,0.278,0.283,0.263,0.197,0.333,0.122,0.133,0.193,0.317,0.167,8.311,8.272,8.604,9.644,9.5,22.05.24 - 14:13
9,-1,0.289,0.355,0.369,0.439,0.333,0.144,0.217,0.215,0.167,0.167,0.144,0.144,0.163,0.281,0.167,6.356,7.367,7.941,9.031,6.667,22.05.24 - 14:13
