instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.52,0.653,0.769,0.827,0.5,0.0,0.0,0.0,0.0,0.0,0.52,0.653,0.769,0.827,0.5,10.347,11.68,12.787,13.34,10.167,19.04.24 - 04:51
1,-1,0.56,0.67,0.771,0.828,0.333,0.0,0.0,0.0,0.0,0.0,0.56,0.67,0.771,0.828,0.333,11.0,11.733,12.733,13.3,11.0,19.04.24 - 04:51
2,-1,0.46,0.583,0.713,0.785,0.333,0.0,0.0,0.0,0.0,0.0,0.46,0.583,0.713,0.785,0.333,9.52,11.03,12.264,12.948,8.0,19.04.24 - 04:51
3,-1,0.333,0.493,0.653,0.74,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.493,0.653,0.74,0.333,7.827,9.64,11.373,12.28,7.167,19.04.24 - 04:51
4,-1,0.373,0.527,0.676,0.757,0.167,0.0,0.0,0.0,0.0,0.0,0.373,0.527,0.676,0.757,0.167,10.127,11.497,12.593,13.195,9.833,19.04.24 - 04:51
5,-1,0.333,0.467,0.636,0.727,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.467,0.636,0.727,0.333,10.053,11.313,12.489,13.117,9.333,19.04.24 - 04:51
6,-1,0.64,0.753,0.827,0.87,0.333,0.0,0.0,0.0,0.0,0.0,0.64,0.753,0.827,0.87,0.333,11.667,12.733,13.4,13.8,7.333,19.04.24 - 04:51
7,-1,0.333,0.467,0.636,0.727,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.467,0.636,0.727,0.333,8.0,9.987,11.56,12.42,8.0,19.04.24 - 04:51
8,-1,0.333,0.477,0.642,0.732,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.477,0.642,0.732,0.333,8.447,10.4,11.853,12.64,7.167,19.04.24 - 04:51
9,-1,0.5,0.59,0.718,0.788,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.59,0.718,0.788,0.5,9.0,10.453,11.88,12.66,9.0,19.04.24 - 04:51
