instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,32,0.0,0.0,0.016,0.159,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.016,0.152,0.0,4.0,4.0,4.276,6.028,4.0,29.04.24 - 14:18
1,34,0.0,0.0,0.02,0.162,0.0,0.0,0.0,0.011,0.02,0.0,0.0,0.0,0.009,0.148,0.0,3.833,3.833,4.244,6.138,3.833,29.04.24 - 14:18
2,32,0.0,0.0,0.016,0.162,0.0,0.0,0.0,0.016,0.035,0.0,0.0,0.0,0.0,0.127,0.0,4.333,4.333,4.36,5.848,4.333,29.04.24 - 14:18
3,18,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,3.833,3.833,3.833,5.32,3.833,29.04.24 - 14:18
4,30,0.0,0.0,0.011,0.132,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.011,0.12,0.0,3.833,3.833,3.967,5.433,3.833,29.04.24 - 14:18
5,19,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.115,0.0,3.5,3.5,3.602,5.357,3.5,29.04.24 - 14:18
6,24,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,3.5,3.5,3.549,5.145,3.5,29.04.24 - 14:18
7,28,0.0,0.0,0.009,0.15,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.0,0.002,0.14,0.0,3.667,3.667,3.804,5.572,3.667,29.04.24 - 14:18
8,39,0.0,0.0,0.049,0.192,0.0,0.0,0.0,0.031,0.05,0.0,0.0,0.0,0.018,0.142,0.0,3.333,3.333,3.627,5.438,3.333,29.04.24 - 14:18
9,34,0.0,0.0,0.036,0.163,0.0,0.0,0.0,0.018,0.028,0.0,0.0,0.0,0.018,0.135,0.0,3.167,3.167,3.531,5.565,3.167,29.04.24 - 14:18
