instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,83,0.08,0.207,0.316,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.207,0.316,0.483,0.0,5.653,6.493,7.94,9.685,5.333,19.04.24 - 06:47
1,-1,0.333,0.347,0.438,0.572,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.347,0.438,0.572,0.333,8.0,8.45,9.307,10.697,8.0,19.04.24 - 06:47
2,86,0.073,0.173,0.32,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.173,0.32,0.487,0.0,4.58,6.277,8.218,9.913,3.333,19.04.24 - 06:47
3,80,0.033,0.127,0.269,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.127,0.269,0.448,0.0,4.58,5.633,7.167,9.092,3.333,19.04.24 - 06:47
4,77,0.013,0.113,0.249,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.113,0.249,0.433,0.0,5.327,6.247,7.513,9.362,5.167,19.04.24 - 06:47
5,70,0.0,0.097,0.271,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.271,0.453,0.0,4.333,5.463,7.72,9.54,4.333,19.04.24 - 06:47
6,74,0.0,0.143,0.302,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.302,0.473,0.0,4.58,5.873,7.569,9.397,3.5,19.04.24 - 06:47
7,86,0.073,0.213,0.373,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.213,0.373,0.527,0.0,5.8,6.97,8.802,10.315,3.667,19.04.24 - 06:47
8,78,0.02,0.16,0.291,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.291,0.465,0.0,3.887,5.7,7.784,9.588,3.667,19.04.24 - 06:47
9,-1,0.28,0.463,0.509,0.628,0.167,0.0,0.0,0.0,0.0,0.0,0.28,0.463,0.509,0.628,0.167,8.047,9.693,10.88,11.883,7.667,19.04.24 - 06:47
