instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.328,0.247,0.247,0.33,0.569,0.32,0.243,0.242,0.222,0.5,0.02,0.01,0.009,0.115,0.167,5.193,4.68,4.767,5.97,7.833,29.04.24 - 10:25
1,-1,0.148,0.094,0.081,0.193,0.402,0.16,0.1,0.084,0.08,0.5,0.0,0.0,0.0,0.117,0.0,4.193,4.097,4.178,5.672,6.5,29.04.24 - 10:25
2,-1,0.203,0.185,0.188,0.263,0.236,0.253,0.21,0.202,0.167,0.333,0.0,0.0,0.002,0.112,0.0,3.667,3.667,3.793,5.478,3.667,29.04.24 - 10:25
3,-1,0.167,0.167,0.173,0.263,0.167,0.167,0.167,0.173,0.16,0.167,0.0,0.0,0.0,0.103,0.0,4.0,4.0,4.544,6.058,4.0,29.04.24 - 10:25
4,-1,0.06,0.03,0.02,0.12,0.167,0.06,0.03,0.02,0.027,0.167,0.0,0.0,0.0,0.093,0.0,3.327,3.33,3.331,4.63,3.167,29.04.24 - 10:25
5,-1,0.2,0.183,0.182,0.276,0.236,0.247,0.207,0.198,0.162,0.333,0.0,0.0,0.0,0.13,0.0,3.5,3.5,3.542,5.362,3.5,29.04.24 - 10:25
6,99,0.033,0.017,0.011,0.136,0.0,0.033,0.017,0.011,0.01,0.0,0.0,0.0,0.0,0.127,0.0,3.827,3.663,3.609,5.222,3.5,29.04.24 - 10:26
7,16,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.1,0.0,3.713,3.763,3.809,5.25,3.667,29.04.24 - 10:26
8,-1,0.405,0.303,0.257,0.339,0.333,0.447,0.323,0.271,0.24,0.333,0.013,0.007,0.004,0.113,0.0,4.38,3.773,3.571,5.175,3.0,29.04.24 - 10:26
9,-1,0.188,0.127,0.085,0.19,0.402,0.2,0.133,0.089,0.073,0.5,0.0,0.0,0.0,0.123,0.0,4.26,3.963,3.891,5.522,7.333,29.04.24 - 10:26
