instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.283,0.361,0.423,0.564,0.167,0.333,0.38,0.293,0.22,0.167,0.0,0.007,0.162,0.368,0.0,3.667,5.033,7.076,9.023,3.667,19.04.24 - 04:49
1,-1,0.093,0.063,0.211,0.405,0.167,0.093,0.063,0.093,0.07,0.167,0.0,0.0,0.118,0.335,0.0,4.0,4.0,5.731,8.018,4.0,19.04.24 - 04:49
2,-1,0.511,0.426,0.471,0.6,0.5,0.5,0.33,0.26,0.195,0.5,0.027,0.113,0.222,0.413,0.0,5.247,6.207,7.407,9.268,5.167,19.04.24 - 04:49
3,-1,0.333,0.35,0.409,0.553,0.333,0.333,0.317,0.238,0.178,0.333,0.0,0.033,0.187,0.387,0.0,3.5,4.86,6.571,8.648,3.5,19.04.24 - 04:49
4,-1,0.309,0.386,0.474,0.602,0.333,0.34,0.36,0.3,0.225,0.333,0.0,0.043,0.187,0.387,0.0,3.807,5.287,6.798,8.815,3.167,19.04.24 - 04:49
5,-1,0.193,0.167,0.314,0.482,0.167,0.193,0.147,0.147,0.11,0.167,0.0,0.02,0.169,0.373,0.0,4.167,5.167,7.358,9.242,4.167,19.04.24 - 04:49
6,-1,0.167,0.17,0.262,0.443,0.167,0.167,0.153,0.102,0.077,0.167,0.0,0.017,0.16,0.367,0.0,4.5,4.7,6.353,8.488,4.5,19.04.24 - 04:49
7,-1,0.4,0.363,0.39,0.539,0.333,0.4,0.29,0.218,0.163,0.333,0.0,0.073,0.173,0.377,0.0,4.5,5.38,7.069,9.052,4.5,19.04.24 - 04:49
8,-1,0.466,0.396,0.396,0.544,0.5,0.36,0.343,0.26,0.195,0.333,0.113,0.057,0.14,0.352,0.167,5.887,5.943,6.891,8.895,5.833,19.04.24 - 04:49
9,-1,0.334,0.444,0.478,0.605,0.167,0.287,0.34,0.262,0.197,0.167,0.087,0.123,0.229,0.418,0.0,5.76,6.267,7.604,9.417,4.0,19.04.24 - 04:49
