instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,30,0.0,0.0,0.081,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.281,0.0,3.667,3.972,5.248,7.4,3.667,22.05.24 - 13:30
1,28,0.0,0.0,0.078,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.275,0.0,3.833,3.833,4.737,7.014,3.833,22.05.24 - 13:30
2,-1,0.167,0.187,0.244,0.403,0.167,0.167,0.167,0.122,0.092,0.167,0.0,0.05,0.148,0.331,0.0,4.233,5.511,6.748,8.506,3.833,22.05.24 - 13:30
3,33,0.0,0.017,0.101,0.295,0.0,0.0,0.017,0.056,0.042,0.0,0.0,0.0,0.052,0.258,0.0,3.833,4.783,6.463,8.281,3.833,22.05.24 - 13:30
4,52,0.078,0.2,0.237,0.394,0.0,0.078,0.122,0.13,0.097,0.0,0.0,0.078,0.122,0.308,0.0,4.2,5.033,6.081,8.039,3.667,22.05.24 - 13:30
5,23,0.0,0.0,0.059,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.261,0.0,3.833,3.833,4.807,7.097,3.833,22.05.24 - 13:30
6,52,0.078,0.161,0.272,0.426,0.0,0.078,0.133,0.144,0.108,0.0,0.0,0.028,0.141,0.328,0.0,3.5,4.433,6.352,8.181,3.5,22.05.24 - 13:30
7,38,0.0,0.044,0.159,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.159,0.336,0.0,3.333,4.322,5.626,7.653,3.333,22.05.24 - 13:31
8,48,0.038,0.113,0.22,0.382,0.0,0.022,0.072,0.056,0.042,0.0,0.022,0.044,0.167,0.342,0.0,5.267,6.022,7.315,8.914,4.333,22.05.24 - 13:31
9,21,0.0,0.0,0.033,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.242,0.0,3.667,4.461,5.563,7.65,3.667,22.05.24 - 13:31
