instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,29,0.0,0.0,0.067,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.275,0.0,3.667,3.911,5.07,7.317,3.667,22.05.24 - 17:15
1,27,0.0,0.0,0.07,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.275,0.0,3.833,3.833,4.652,6.994,3.833,22.05.24 - 17:15
2,49,0.044,0.122,0.189,0.367,0.0,0.044,0.106,0.089,0.067,0.0,0.0,0.039,0.126,0.319,0.0,4.122,5.217,6.559,8.425,4.0,22.05.24 - 17:15
3,32,0.0,0.011,0.102,0.301,0.0,0.0,0.011,0.052,0.039,0.0,0.0,0.0,0.052,0.264,0.0,3.833,4.856,6.359,8.269,3.833,22.05.24 - 17:15
4,45,0.0,0.15,0.211,0.38,0.0,0.0,0.083,0.104,0.078,0.0,0.0,0.067,0.122,0.314,0.0,4.067,4.867,5.944,7.981,3.667,22.05.24 - 17:16
5,23,0.0,0.0,0.056,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.264,0.0,4.0,4.0,4.922,7.222,4.0,22.05.24 - 17:16
6,33,0.0,0.017,0.137,0.331,0.0,0.0,0.017,0.048,0.036,0.0,0.0,0.0,0.1,0.303,0.0,3.833,3.9,5.681,7.744,3.833,22.05.24 - 17:16
7,37,0.0,0.039,0.144,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.144,0.331,0.0,3.333,4.194,5.363,7.506,3.333,22.05.24 - 17:16
8,-1,0.2,0.289,0.351,0.486,0.167,0.178,0.239,0.181,0.136,0.167,0.022,0.05,0.174,0.353,0.0,5.678,6.139,7.381,9.031,4.333,22.05.24 - 17:16
9,21,0.0,0.0,0.033,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.247,0.0,3.667,4.4,5.389,7.558,3.667,22.05.24 - 17:16
