instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,36,0.0,0.0,0.024,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.16,0.0,3.333,3.333,3.733,5.543,3.333,29.04.24 - 12:56
1,37,0.0,0.0,0.038,0.187,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.038,0.177,0.0,3.0,3.0,3.613,5.525,3.0,29.04.24 - 12:56
2,33,0.0,0.0,0.018,0.172,0.0,0.0,0.0,0.018,0.022,0.0,0.0,0.0,0.0,0.15,0.0,3.167,3.167,3.629,5.507,3.167,29.04.24 - 12:56
3,30,0.0,0.0,0.016,0.164,0.0,0.0,0.0,0.011,0.022,0.0,0.0,0.0,0.004,0.147,0.0,4.0,4.0,4.4,6.343,4.0,29.04.24 - 12:56
4,50,0.0,0.0,0.072,0.225,0.0,0.0,0.0,0.062,0.053,0.0,0.0,0.0,0.02,0.183,0.0,5.0,5.0,5.307,7.052,5.0,29.04.24 - 12:56
5,29,0.0,0.0,0.009,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.148,0.0,4.0,4.0,4.32,6.003,4.0,29.04.24 - 12:56
6,29,0.0,0.0,0.009,0.153,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.009,0.152,0.0,3.333,3.333,3.653,5.585,3.333,29.04.24 - 12:56
7,62,0.0,0.04,0.104,0.25,0.0,0.0,0.04,0.093,0.1,0.0,0.0,0.0,0.011,0.15,0.0,3.667,3.667,3.96,5.622,3.667,29.04.24 - 12:56
8,25,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,3.667,3.667,3.773,5.563,3.667,29.04.24 - 12:56
9,30,0.0,0.0,0.013,0.152,0.0,0.0,0.0,0.011,0.023,0.0,0.0,0.0,0.004,0.138,0.0,3.5,3.5,3.904,5.732,3.5,29.04.24 - 12:56
