instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,21,0.0,0.0,0.022,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.189,0.0,3.667,3.667,4.211,6.183,3.667,22.05.24 - 11:58
1,19,0.0,0.0,0.019,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.181,0.0,3.833,3.833,4.052,5.933,3.833,22.05.24 - 11:58
2,37,0.0,0.039,0.101,0.253,0.0,0.0,0.039,0.074,0.056,0.0,0.0,0.0,0.048,0.214,0.0,4.0,4.244,5.333,7.189,4.0,22.05.24 - 11:58
3,22,0.0,0.0,0.031,0.2,0.0,0.0,0.0,0.03,0.025,0.0,0.0,0.0,0.004,0.178,0.0,4.0,4.0,5.111,7.036,4.0,22.05.24 - 11:58
4,34,0.0,0.033,0.125,0.265,0.0,0.0,0.022,0.074,0.061,0.0,0.0,0.011,0.059,0.214,0.0,3.667,3.933,4.815,6.636,3.667,22.05.24 - 11:58
5,16,0.0,0.0,0.007,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.172,0.0,3.833,3.833,4.041,5.983,3.833,22.05.24 - 11:58
6,32,0.0,0.011,0.116,0.271,0.0,0.0,0.011,0.078,0.061,0.0,0.0,0.0,0.044,0.217,0.0,3.5,3.5,4.763,6.789,3.5,22.05.24 - 11:58
7,27,0.0,0.0,0.063,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.228,0.0,3.333,3.333,4.326,6.342,3.333,22.05.24 - 11:58
8,-1,0.167,0.2,0.268,0.384,0.167,0.167,0.189,0.2,0.15,0.167,0.0,0.011,0.07,0.236,0.0,4.333,5.217,6.122,7.792,4.333,22.05.24 - 11:58
9,17,0.0,0.0,0.007,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.167,0.0,3.667,3.667,4.5,6.367,3.667,22.05.24 - 11:58
