instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.311,0.344,0.333,0.333,0.333,0.311,0.233,0.333,0.0,0.0,0.0,0.111,0.0,5.0,5.0,5.0,6.394,5.0,22.05.24 - 13:09
1,-1,0.333,0.333,0.333,0.375,0.333,0.333,0.333,0.333,0.281,0.333,0.0,0.0,0.0,0.103,0.0,5.0,5.0,5.0,6.083,5.0,22.05.24 - 13:09
2,-1,0.167,0.167,0.167,0.249,0.167,0.167,0.167,0.167,0.139,0.167,0.0,0.0,0.0,0.117,0.0,3.833,3.833,3.922,5.317,3.833,22.05.24 - 13:09
3,-1,0.167,0.167,0.159,0.247,0.167,0.167,0.167,0.159,0.147,0.167,0.0,0.0,0.0,0.103,0.0,4.333,4.333,4.37,5.85,4.333,22.05.24 - 13:09
4,-1,0.333,0.333,0.333,0.364,0.333,0.333,0.333,0.333,0.275,0.333,0.0,0.0,0.0,0.089,0.0,4.0,4.0,4.0,5.081,4.0,22.05.24 - 13:09
5,-1,0.333,0.333,0.333,0.372,0.333,0.333,0.333,0.333,0.278,0.333,0.0,0.0,0.0,0.094,0.0,5.667,5.667,5.656,6.653,5.667,22.05.24 - 13:09
6,-1,0.333,0.272,0.237,0.302,0.333,0.333,0.272,0.237,0.192,0.333,0.0,0.0,0.0,0.114,0.0,3.333,3.333,3.333,4.95,3.333,22.05.24 - 13:09
7,-1,0.333,0.333,0.333,0.378,0.333,0.333,0.333,0.333,0.289,0.333,0.0,0.0,0.0,0.089,0.0,4.333,4.333,4.422,5.742,4.333,22.05.24 - 13:09
8,-1,0.333,0.333,0.333,0.38,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.111,0.0,3.833,3.833,3.833,5.411,3.833,22.05.24 - 13:09
9,-1,0.333,0.333,0.33,0.35,0.333,0.333,0.333,0.33,0.261,0.333,0.0,0.0,0.0,0.089,0.0,4.0,4.0,4.0,5.25,4.0,22.05.24 - 13:09
