instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.338,0.437,0.333,0.333,0.333,0.316,0.237,0.333,0.0,0.0,0.027,0.203,0.0,4.167,4.167,4.722,6.675,4.167,29.04.24 - 08:00
1,-1,0.333,0.267,0.236,0.342,0.333,0.333,0.267,0.204,0.153,0.333,0.0,0.0,0.036,0.192,0.0,4.667,4.667,5.411,7.167,4.667,29.04.24 - 08:00
2,41,0.0,0.0,0.058,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.213,0.0,3.167,3.653,4.822,6.727,3.167,29.04.24 - 08:00
3,-1,0.167,0.167,0.171,0.298,0.167,0.167,0.167,0.122,0.092,0.167,0.0,0.0,0.049,0.207,0.0,4.0,4.0,4.96,6.917,4.0,29.04.24 - 08:00
4,-1,0.333,0.333,0.319,0.416,0.333,0.333,0.333,0.309,0.237,0.333,0.0,0.0,0.024,0.193,0.0,4.0,4.0,4.88,6.717,4.0,29.04.24 - 08:01
5,-1,0.333,0.333,0.307,0.398,0.333,0.333,0.333,0.289,0.222,0.333,0.0,0.0,0.044,0.198,0.0,4.667,4.74,5.327,7.008,4.667,29.04.24 - 08:01
6,-1,0.167,0.167,0.167,0.292,0.167,0.167,0.167,0.14,0.11,0.167,0.0,0.0,0.027,0.185,0.0,3.167,3.167,4.26,6.372,3.167,29.04.24 - 08:01
7,-1,0.167,0.123,0.118,0.272,0.167,0.167,0.123,0.1,0.075,0.167,0.0,0.0,0.018,0.197,0.0,4.167,4.233,5.113,6.825,4.167,29.04.24 - 08:01
8,-1,0.333,0.333,0.318,0.402,0.333,0.333,0.333,0.307,0.23,0.333,0.0,0.0,0.027,0.183,0.0,4.667,4.667,4.987,6.83,4.667,29.04.24 - 08:01
9,41,0.0,0.0,0.04,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.207,0.0,3.167,3.167,3.942,6.077,3.167,29.04.24 - 08:01
