instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.273,0.303,0.364,0.49,0.333,0.0,0.0,0.0,0.0,0.0,0.273,0.303,0.364,0.49,0.333,7.62,8.027,8.951,10.097,7.5,29.04.24 - 07:33
1,-1,0.407,0.43,0.478,0.575,0.333,0.0,0.0,0.0,0.0,0.0,0.407,0.43,0.478,0.575,0.333,9.593,9.66,10.298,11.29,9.667,29.04.24 - 07:33
2,-1,0.333,0.333,0.349,0.478,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.349,0.478,0.333,9.273,9.633,10.293,11.103,7.833,29.04.24 - 07:33
3,-1,0.28,0.333,0.384,0.505,0.167,0.0,0.0,0.0,0.0,0.0,0.28,0.333,0.384,0.505,0.167,7.813,9.453,10.013,10.86,5.667,29.04.24 - 07:33
4,99,0.26,0.263,0.302,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.263,0.302,0.443,0.0,7.793,7.893,8.62,9.915,7.667,29.04.24 - 07:33
5,-1,0.26,0.327,0.416,0.528,0.167,0.0,0.0,0.0,0.0,0.0,0.26,0.327,0.416,0.528,0.167,7.34,8.417,9.262,10.363,7.333,29.04.24 - 07:33
6,-1,0.26,0.297,0.322,0.458,0.167,0.033,0.017,0.011,0.008,0.0,0.247,0.29,0.318,0.455,0.167,7.72,7.72,8.12,9.54,7.0,29.04.24 - 07:33
7,-1,0.4,0.457,0.527,0.612,0.167,0.0,0.0,0.0,0.0,0.0,0.4,0.457,0.527,0.612,0.167,8.88,9.957,10.451,11.188,8.0,29.04.24 - 07:33
8,81,0.04,0.14,0.218,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.218,0.38,0.0,4.507,5.397,6.793,8.545,3.333,29.04.24 - 07:33
9,75,0.0,0.133,0.218,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.218,0.38,0.0,5.54,6.237,7.32,8.94,4.0,29.04.24 - 07:33
