instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.374,0.403,0.396,0.468,0.333,0.111,0.128,0.133,0.106,0.0,0.289,0.294,0.293,0.389,0.333,8.867,9.222,9.27,9.958,9.667,22.05.24 - 15:29
1,-1,0.418,0.422,0.391,0.455,0.333,0.156,0.15,0.13,0.1,0.167,0.289,0.294,0.285,0.375,0.167,8.544,8.894,8.752,9.453,7.0,22.05.24 - 15:29
2,-1,0.343,0.379,0.403,0.479,0.333,0.122,0.122,0.137,0.106,0.167,0.233,0.267,0.281,0.386,0.167,8.6,9.078,9.359,10.15,6.5,22.05.24 - 15:29
3,59,0.382,0.401,0.409,0.478,0.0,0.089,0.094,0.1,0.089,0.0,0.3,0.317,0.326,0.408,0.0,8.389,8.422,8.73,9.672,5.833,22.05.24 - 15:29
4,-1,0.325,0.367,0.377,0.446,0.167,0.111,0.111,0.13,0.108,0.0,0.233,0.272,0.263,0.353,0.167,8.8,8.906,9.0,9.772,7.0,22.05.24 - 15:29
5,-1,0.35,0.367,0.371,0.439,0.402,0.1,0.128,0.122,0.1,0.167,0.289,0.272,0.27,0.358,0.333,8.567,8.644,8.722,9.517,8.333,22.05.24 - 15:29
6,-1,0.367,0.382,0.406,0.48,0.402,0.167,0.167,0.163,0.131,0.167,0.233,0.244,0.278,0.381,0.333,9.278,9.261,9.311,10.053,7.5,22.05.24 - 15:29
7,-1,0.352,0.368,0.398,0.467,0.5,0.111,0.128,0.152,0.125,0.0,0.267,0.267,0.274,0.367,0.5,8.533,8.817,8.956,9.739,10.0,22.05.24 - 15:29
8,-1,0.356,0.404,0.438,0.496,0.333,0.1,0.144,0.167,0.128,0.0,0.289,0.289,0.304,0.394,0.333,9.144,9.289,9.489,10.256,9.167,22.05.24 - 15:29
9,-1,0.348,0.408,0.394,0.455,0.402,0.111,0.156,0.159,0.133,0.167,0.289,0.294,0.274,0.353,0.333,8.8,9.028,9.181,9.875,10.5,22.05.24 - 15:29
