instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.222,0.133,0.141,0.294,0.333,0.222,0.133,0.089,0.067,0.333,0.0,0.0,0.052,0.228,0.0,4.667,4.667,5.919,7.594,4.667,22.05.24 - 11:56
1,-1,0.333,0.333,0.307,0.408,0.333,0.333,0.333,0.281,0.211,0.333,0.0,0.0,0.052,0.217,0.0,5.0,5.0,5.574,7.297,5.0,22.05.24 - 11:56
2,-1,0.167,0.174,0.209,0.335,0.167,0.167,0.167,0.141,0.106,0.167,0.0,0.017,0.093,0.247,0.0,3.833,4.033,4.944,6.75,3.833,22.05.24 - 11:56
3,-1,0.167,0.15,0.173,0.318,0.167,0.167,0.144,0.111,0.083,0.167,0.0,0.006,0.07,0.242,0.0,4.167,4.678,5.785,7.556,4.167,22.05.24 - 11:56
4,-1,0.333,0.333,0.289,0.394,0.333,0.333,0.333,0.281,0.211,0.333,0.0,0.0,0.007,0.183,0.0,4.0,4.0,4.189,6.169,4.0,22.05.24 - 11:56
5,-1,0.333,0.333,0.3,0.403,0.333,0.333,0.333,0.281,0.211,0.333,0.0,0.0,0.019,0.192,0.0,5.833,5.833,6.178,7.789,5.833,22.05.24 - 11:57
6,-1,0.167,0.167,0.183,0.337,0.167,0.167,0.167,0.13,0.097,0.167,0.0,0.0,0.056,0.242,0.0,3.333,3.333,4.563,6.572,3.333,22.05.24 - 11:57
7,-1,0.333,0.333,0.33,0.425,0.333,0.333,0.333,0.322,0.242,0.333,0.0,0.0,0.007,0.183,0.0,4.5,5.1,5.844,7.428,4.5,22.05.24 - 11:57
8,-1,0.333,0.333,0.314,0.414,0.333,0.333,0.333,0.256,0.192,0.333,0.0,0.0,0.074,0.233,0.0,3.833,4.033,5.567,7.239,3.833,22.05.24 - 11:57
9,-1,0.333,0.333,0.263,0.375,0.333,0.333,0.333,0.259,0.194,0.333,0.0,0.0,0.004,0.181,0.0,4.167,4.167,4.763,6.661,4.167,22.05.24 - 11:57
