instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,59,0.156,0.189,0.304,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.189,0.304,0.456,0.0,6.3,7.078,8.059,9.594,5.5,22.05.24 - 19:48
1,45,0.0,0.128,0.219,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.219,0.392,0.0,3.833,5.322,6.43,8.394,3.833,22.05.24 - 19:48
2,-1,0.244,0.272,0.344,0.486,0.167,0.0,0.0,0.0,0.0,0.0,0.244,0.272,0.344,0.486,0.167,7.978,8.156,9.011,10.264,8.0,22.05.24 - 19:48
3,49,0.056,0.217,0.322,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.217,0.322,0.469,0.0,6.033,8.433,9.426,10.553,5.5,22.05.24 - 19:48
4,55,0.189,0.217,0.319,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.217,0.319,0.467,0.0,7.167,7.367,8.241,9.753,7.167,22.05.24 - 19:48
5,38,0.0,0.089,0.193,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.193,0.372,0.0,3.833,5.283,6.481,8.456,3.833,22.05.24 - 19:48
6,-1,0.579,0.556,0.549,0.639,0.569,0.111,0.056,0.037,0.028,0.167,0.533,0.533,0.533,0.628,0.5,11.556,11.411,11.274,11.939,11.5,22.05.24 - 19:48
7,42,0.0,0.15,0.278,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.278,0.436,0.0,6.4,7.372,8.622,10.017,5.333,22.05.24 - 19:48
8,-1,0.309,0.405,0.436,0.555,0.167,0.022,0.011,0.007,0.006,0.0,0.3,0.4,0.433,0.553,0.167,10.033,10.45,10.748,11.544,8.333,22.05.24 - 19:48
9,42,0.0,0.094,0.196,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.196,0.375,0.0,6.3,6.967,7.989,9.586,5.5,22.05.24 - 19:48
