instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,78,0.04,0.187,0.32,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.187,0.32,0.483,0.0,6.047,6.773,8.227,9.86,3.667,19.04.24 - 05:33
1,94,0.127,0.23,0.369,0.52,0.0,0.127,0.17,0.113,0.085,0.0,0.0,0.06,0.256,0.435,0.0,6.193,7.17,8.776,10.265,5.0,19.04.24 - 05:33
2,75,0.0,0.167,0.318,0.482,0.0,0.0,0.063,0.042,0.032,0.0,0.0,0.103,0.276,0.45,0.0,3.333,5.17,7.22,9.112,3.333,19.04.24 - 05:33
3,-1,0.307,0.263,0.376,0.525,0.167,0.0,0.0,0.0,0.0,0.0,0.307,0.263,0.376,0.525,0.167,6.68,6.84,8.293,9.917,5.0,19.04.24 - 05:33
4,76,0.007,0.176,0.311,0.477,0.0,0.0,0.023,0.022,0.017,0.0,0.007,0.167,0.302,0.47,0.0,5.567,6.367,7.976,9.665,3.167,19.04.24 - 05:33
5,-1,0.167,0.167,0.293,0.463,0.167,0.0,0.04,0.029,0.022,0.0,0.167,0.127,0.264,0.442,0.167,5.833,6.283,7.976,9.692,5.833,19.04.24 - 05:33
6,89,0.093,0.167,0.347,0.504,0.0,0.04,0.103,0.076,0.057,0.0,0.053,0.087,0.291,0.462,0.0,4.747,6.523,8.358,9.938,3.667,19.04.24 - 05:33
7,75,0.0,0.173,0.33,0.491,0.0,0.0,0.09,0.071,0.053,0.0,0.0,0.083,0.26,0.438,0.0,5.747,6.707,8.207,9.838,3.833,19.04.24 - 05:33
8,68,0.0,0.07,0.256,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.256,0.435,0.0,6.0,6.4,8.193,9.822,6.0,19.04.24 - 05:33
9,69,0.0,0.079,0.269,0.445,0.0,0.0,0.02,0.013,0.01,0.0,0.0,0.063,0.258,0.437,0.0,3.66,5.907,7.693,9.453,3.5,19.04.24 - 05:33
