instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.578,0.626,0.684,0.763,0.5,0.193,0.097,0.064,0.048,0.333,0.467,0.57,0.647,0.735,0.167,10.913,11.203,11.736,12.552,8.333,19.04.24 - 04:35
1,-1,0.396,0.485,0.59,0.692,0.333,0.227,0.113,0.076,0.057,0.167,0.173,0.373,0.516,0.637,0.167,7.413,9.507,10.671,11.753,7.333,19.04.24 - 04:35
2,-1,0.4,0.533,0.622,0.717,0.167,0.0,0.0,0.0,0.0,0.0,0.4,0.533,0.622,0.717,0.167,9.707,10.58,11.307,12.23,7.667,19.04.24 - 04:35
3,-1,0.2,0.34,0.493,0.62,0.167,0.0,0.0,0.0,0.0,0.0,0.2,0.34,0.493,0.62,0.167,9.06,10.06,11.551,12.413,7.5,19.04.24 - 04:35
4,-1,0.386,0.5,0.6,0.7,0.333,0.08,0.04,0.027,0.02,0.0,0.353,0.483,0.589,0.692,0.333,10.687,11.103,11.647,12.485,9.833,19.04.24 - 04:35
5,-1,0.643,0.611,0.674,0.756,0.667,0.327,0.163,0.109,0.082,0.333,0.32,0.45,0.567,0.675,0.333,7.1,9.24,10.427,11.57,7.0,19.04.24 - 04:35
6,-1,0.553,0.617,0.678,0.758,0.5,0.067,0.033,0.022,0.017,0.333,0.487,0.583,0.656,0.742,0.167,10.733,11.113,11.662,12.497,7.667,19.04.24 - 04:35
7,-1,0.473,0.527,0.618,0.713,0.167,0.0,0.0,0.0,0.0,0.0,0.473,0.527,0.618,0.713,0.167,9.653,10.54,11.293,12.22,9.5,19.04.24 - 04:35
8,-1,0.315,0.391,0.527,0.645,0.167,0.307,0.153,0.102,0.077,0.167,0.02,0.243,0.429,0.572,0.0,7.473,9.583,10.833,11.875,7.333,19.04.24 - 04:35
9,-1,0.34,0.43,0.553,0.665,0.333,0.0,0.0,0.0,0.0,0.0,0.34,0.43,0.553,0.665,0.333,9.713,10.547,11.342,12.257,9.667,19.04.24 - 04:35
