instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.167,0.196,0.286,0.167,0.167,0.167,0.193,0.19,0.167,0.0,0.0,0.002,0.1,0.0,4.167,4.173,4.362,5.555,4.167,29.04.24 - 11:47
1,-1,0.353,0.343,0.34,0.396,0.167,0.353,0.343,0.34,0.293,0.167,0.0,0.0,0.0,0.11,0.0,3.32,3.41,3.449,5.143,3.5,29.04.24 - 11:47
2,-1,0.167,0.167,0.198,0.287,0.167,0.167,0.167,0.198,0.192,0.167,0.0,0.0,0.0,0.095,0.0,3.8,3.65,3.671,5.128,3.5,29.04.24 - 11:47
3,-1,0.127,0.147,0.153,0.234,0.167,0.127,0.147,0.153,0.138,0.167,0.0,0.0,0.0,0.1,0.0,4.667,4.667,4.789,6.113,4.667,29.04.24 - 11:47
4,-1,0.167,0.167,0.187,0.282,0.167,0.167,0.167,0.187,0.175,0.167,0.0,0.0,0.0,0.118,0.0,3.5,3.5,3.582,5.235,3.5,29.04.24 - 11:47
5,-1,0.167,0.197,0.204,0.269,0.167,0.167,0.197,0.204,0.177,0.167,0.0,0.0,0.0,0.097,0.0,4.073,4.033,4.136,5.497,3.833,29.04.24 - 11:47
6,19,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.11,0.0,3.453,3.477,3.511,5.112,3.333,29.04.24 - 11:47
7,-1,0.167,0.167,0.167,0.263,0.167,0.167,0.167,0.167,0.15,0.167,0.0,0.0,0.0,0.12,0.0,3.5,3.5,3.669,5.463,3.5,29.04.24 - 11:47
8,-1,0.08,0.04,0.027,0.138,0.167,0.08,0.04,0.027,0.03,0.167,0.0,0.0,0.0,0.108,0.0,3.667,3.667,3.667,5.225,3.667,29.04.24 - 11:47
9,-1,0.26,0.243,0.224,0.315,0.333,0.26,0.243,0.218,0.187,0.333,0.0,0.0,0.007,0.128,0.0,4.273,4.39,4.629,6.037,3.833,29.04.24 - 11:47
