instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.5,0.583,0.704,0.778,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.583,0.704,0.778,0.5,10.0,11.453,12.422,13.067,10.0,19.04.24 - 05:53
1,-1,0.333,0.393,0.578,0.683,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.393,0.578,0.683,0.333,7.5,8.737,10.642,11.732,7.5,19.04.24 - 05:53
2,-1,0.333,0.457,0.62,0.715,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.457,0.62,0.715,0.333,7.833,9.14,11.093,12.07,7.833,19.04.24 - 05:53
3,-1,0.333,0.477,0.633,0.725,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.477,0.633,0.725,0.333,7.333,9.223,11.002,12.002,7.333,19.04.24 - 05:53
4,-1,0.333,0.473,0.631,0.723,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.473,0.631,0.723,0.333,9.167,10.157,11.558,12.418,9.167,19.04.24 - 05:53
5,-1,0.5,0.583,0.704,0.778,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.583,0.704,0.778,0.5,10.693,11.303,12.336,13.002,9.333,19.04.24 - 05:53
6,-1,0.467,0.567,0.693,0.77,0.5,0.0,0.0,0.0,0.0,0.0,0.467,0.567,0.693,0.77,0.5,10.933,11.433,12.44,13.08,11.333,19.04.24 - 05:53
7,-1,0.473,0.57,0.696,0.772,0.333,0.0,0.0,0.0,0.0,0.0,0.473,0.57,0.696,0.772,0.333,9.167,10.343,11.718,12.538,9.167,19.04.24 - 05:53
8,-1,0.333,0.473,0.631,0.723,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.473,0.631,0.723,0.333,8.0,10.04,11.533,12.4,8.0,19.04.24 - 05:53
9,-1,0.333,0.45,0.616,0.712,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.45,0.616,0.712,0.333,8.82,9.757,11.504,12.378,7.5,19.04.24 - 05:53
