instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,36,0.0,0.0,0.029,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.2,0.0,3.667,3.667,4.162,6.29,3.667,29.04.24 - 11:36
1,-1,0.187,0.217,0.244,0.364,0.167,0.187,0.217,0.211,0.16,0.167,0.0,0.0,0.051,0.218,0.0,3.553,3.877,4.987,6.897,3.333,29.04.24 - 11:36
2,38,0.0,0.0,0.029,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.195,0.0,3.833,3.833,4.538,6.532,3.833,29.04.24 - 11:36
3,43,0.0,0.0,0.069,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.217,0.0,4.0,4.0,5.182,6.85,4.0,29.04.24 - 11:36
4,61,0.0,0.053,0.171,0.313,0.0,0.0,0.037,0.113,0.085,0.0,0.0,0.017,0.058,0.228,0.0,3.167,3.447,4.871,6.82,3.167,29.04.24 - 11:36
5,45,0.0,0.0,0.049,0.213,0.0,0.0,0.0,0.013,0.01,0.0,0.0,0.0,0.036,0.203,0.0,3.167,3.167,4.387,6.425,3.167,29.04.24 - 11:36
6,35,0.0,0.0,0.031,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.202,0.0,3.5,3.5,4.167,6.235,3.5,29.04.24 - 11:36
7,74,0.0,0.08,0.176,0.312,0.0,0.0,0.033,0.089,0.067,0.0,0.0,0.047,0.1,0.255,0.0,3.58,4.543,6.06,7.785,3.5,29.04.24 - 11:36
8,51,0.0,0.003,0.087,0.255,0.0,0.0,0.003,0.04,0.03,0.0,0.0,0.0,0.047,0.225,0.0,4.167,4.407,5.233,7.087,4.167,29.04.24 - 11:36
9,69,0.0,0.093,0.182,0.331,0.0,0.0,0.067,0.12,0.09,0.0,0.0,0.027,0.073,0.25,0.0,3.5,4.033,5.227,7.067,3.5,29.04.24 - 11:36
