instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.122,0.13,0.102,0.207,0.167,0.056,0.078,0.067,0.056,0.0,0.067,0.056,0.037,0.153,0.167,5.667,5.767,5.589,6.897,5.833,22.05.24 - 12:08
1,55,0.105,0.086,0.061,0.181,0.0,0.056,0.039,0.026,0.042,0.0,0.056,0.05,0.037,0.147,0.0,5.644,5.389,5.074,6.294,4.0,22.05.24 - 12:08
2,57,0.078,0.091,0.113,0.222,0.0,0.044,0.044,0.052,0.053,0.0,0.033,0.05,0.063,0.178,0.0,5.444,5.411,5.578,6.914,4.0,22.05.24 - 12:08
3,-1,0.149,0.152,0.168,0.267,0.236,0.056,0.083,0.078,0.086,0.167,0.1,0.072,0.093,0.189,0.167,4.978,5.283,5.744,7.122,9.0,22.05.24 - 12:08
4,56,0.116,0.093,0.119,0.231,0.0,0.1,0.072,0.089,0.097,0.0,0.022,0.028,0.041,0.142,0.0,6.178,5.778,5.819,6.953,4.0,22.05.24 - 12:08
5,55,0.1,0.111,0.085,0.183,0.0,0.044,0.061,0.048,0.042,0.0,0.056,0.05,0.037,0.142,0.0,5.1,5.283,5.178,6.419,3.833,22.05.24 - 12:08
6,57,0.105,0.102,0.151,0.265,0.0,0.089,0.067,0.104,0.106,0.0,0.022,0.039,0.052,0.172,0.0,6.067,5.867,6.122,7.358,5.333,22.05.24 - 12:08
7,58,0.089,0.1,0.096,0.213,0.0,0.044,0.05,0.041,0.056,0.0,0.044,0.05,0.056,0.164,0.0,5.067,5.167,5.152,6.492,5.333,22.05.24 - 12:08
8,59,0.076,0.112,0.174,0.286,0.0,0.056,0.089,0.13,0.111,0.0,0.033,0.033,0.056,0.183,0.0,6.278,6.189,6.544,7.744,6.333,22.05.24 - 12:08
9,59,0.122,0.094,0.07,0.169,0.0,0.056,0.044,0.03,0.031,0.0,0.067,0.05,0.041,0.139,0.0,5.1,5.072,5.081,6.431,4.0,22.05.24 - 12:08
