instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,74,0.0,0.08,0.211,0.368,0.0,0.0,0.057,0.038,0.028,0.0,0.0,0.023,0.173,0.34,0.0,3.16,5.12,6.687,8.393,3.0,29.04.24 - 07:25
1,70,0.0,0.067,0.196,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.196,0.355,0.0,4.153,5.493,6.824,8.517,3.833,29.04.24 - 07:25
2,79,0.027,0.18,0.304,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.18,0.304,0.438,0.0,4.127,5.647,7.353,8.925,3.167,29.04.24 - 07:25
3,-1,0.167,0.21,0.284,0.423,0.167,0.087,0.047,0.031,0.023,0.0,0.08,0.163,0.253,0.4,0.167,6.087,7.053,7.722,9.198,5.833,29.04.24 - 07:25
4,97,0.147,0.217,0.264,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.217,0.264,0.407,0.0,6.22,7.047,8.184,9.523,5.5,29.04.24 - 07:25
5,73,0.0,0.077,0.169,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.169,0.337,0.0,4.567,5.8,6.878,8.505,4.167,29.04.24 - 07:25
6,65,0.0,0.07,0.158,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.158,0.325,0.0,3.667,4.747,6.802,8.467,3.667,29.04.24 - 07:25
7,61,0.0,0.048,0.128,0.304,0.0,0.0,0.013,0.009,0.007,0.0,0.0,0.037,0.12,0.298,0.0,4.167,5.023,6.307,8.143,4.167,29.04.24 - 07:26
8,82,0.047,0.177,0.307,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.177,0.307,0.443,0.0,5.487,6.383,7.618,9.062,3.167,29.04.24 - 07:26
9,-1,0.167,0.187,0.253,0.398,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.187,0.253,0.398,0.167,7.8,7.847,8.218,9.605,7.5,29.04.24 - 07:26
