instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,58,0.144,0.194,0.311,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.194,0.311,0.461,0.0,6.433,7.217,8.207,9.706,5.5,22.05.24 - 11:43
1,45,0.0,0.128,0.226,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.226,0.397,0.0,3.833,5.322,6.533,8.472,3.833,22.05.24 - 11:43
2,-1,0.267,0.328,0.363,0.5,0.167,0.0,0.0,0.0,0.0,0.0,0.267,0.328,0.363,0.5,0.167,7.033,7.833,8.567,9.931,5.833,22.05.24 - 11:43
3,44,0.0,0.183,0.304,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.304,0.456,0.0,5.9,8.233,9.281,10.444,5.5,22.05.24 - 11:43
4,53,0.144,0.222,0.326,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.222,0.326,0.472,0.0,6.867,7.256,8.237,9.75,5.667,22.05.24 - 11:43
5,39,0.0,0.094,0.204,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.204,0.381,0.0,3.956,5.422,6.678,8.603,3.833,22.05.24 - 11:43
6,-1,0.23,0.328,0.419,0.542,0.236,0.044,0.028,0.019,0.014,0.167,0.211,0.317,0.411,0.536,0.167,7.844,9.078,9.719,10.772,9.667,22.05.24 - 11:43
7,41,0.0,0.106,0.244,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.244,0.411,0.0,6.111,7.089,8.407,9.856,5.5,22.05.24 - 11:43
8,-1,0.25,0.344,0.392,0.522,0.236,0.078,0.044,0.03,0.022,0.167,0.211,0.322,0.378,0.511,0.167,8.467,9.467,9.856,10.875,7.667,22.05.24 - 11:43
9,42,0.0,0.094,0.204,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.204,0.381,0.0,6.567,7.1,8.148,9.706,5.5,22.05.24 - 11:43
