instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,31,0.0,0.006,0.096,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.096,0.272,0.0,3.667,3.972,5.433,7.353,3.667,22.05.24 - 13:02
1,26,0.0,0.0,0.067,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.244,0.0,3.833,3.833,4.622,6.728,3.833,22.05.24 - 13:02
2,-1,0.3,0.301,0.31,0.43,0.167,0.256,0.228,0.167,0.125,0.167,0.044,0.106,0.174,0.328,0.0,5.033,5.9,6.793,8.356,3.833,22.05.24 - 13:02
3,27,0.0,0.0,0.102,0.277,0.0,0.0,0.0,0.033,0.025,0.0,0.0,0.0,0.078,0.258,0.0,3.5,4.233,6.044,7.783,3.5,22.05.24 - 13:02
4,44,0.0,0.144,0.209,0.351,0.0,0.0,0.078,0.093,0.069,0.0,0.0,0.067,0.133,0.294,0.0,4.2,4.983,6.041,7.825,3.667,22.05.24 - 13:02
5,22,0.0,0.0,0.052,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.233,0.0,3.833,3.833,4.719,6.85,3.833,22.05.24 - 13:02
6,-1,0.367,0.289,0.317,0.443,0.667,0.267,0.222,0.185,0.139,0.333,0.1,0.067,0.144,0.314,0.333,6.233,6.4,7.622,8.933,8.0,22.05.24 - 13:02
7,26,0.0,0.0,0.096,0.266,0.0,0.0,0.0,0.026,0.019,0.0,0.0,0.0,0.074,0.25,0.0,3.333,4.067,5.759,7.536,3.333,22.05.24 - 13:02
8,-1,0.353,0.322,0.357,0.462,0.402,0.311,0.272,0.2,0.15,0.333,0.1,0.106,0.196,0.342,0.167,7.178,7.489,8.348,9.5,7.667,22.05.24 - 13:02
9,31,0.0,0.006,0.07,0.247,0.0,0.0,0.0,0.026,0.019,0.0,0.0,0.006,0.044,0.228,0.0,3.667,4.661,5.796,7.631,3.667,22.05.24 - 13:02
