instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,23,0.0,0.0,0.03,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.217,0.0,3.667,3.667,4.381,6.525,3.667,22.05.24 - 10:15
1,22,0.0,0.0,0.037,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.217,0.0,3.833,3.833,4.267,6.339,3.833,22.05.24 - 10:15
2,41,0.0,0.061,0.126,0.292,0.0,0.0,0.061,0.078,0.058,0.0,0.0,0.0,0.07,0.25,0.0,3.833,4.3,5.474,7.403,3.833,22.05.24 - 10:15
3,25,0.0,0.0,0.04,0.227,0.0,0.0,0.0,0.037,0.028,0.0,0.0,0.0,0.007,0.203,0.0,3.667,3.733,5.059,7.114,3.667,22.05.24 - 10:15
4,37,0.0,0.056,0.137,0.295,0.0,0.0,0.039,0.085,0.064,0.0,0.0,0.017,0.063,0.239,0.0,3.833,4.322,5.137,7.128,3.833,22.05.24 - 10:15
5,18,0.0,0.0,0.022,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.206,0.0,3.833,3.833,4.252,6.386,3.833,22.05.24 - 10:15
6,33,0.0,0.017,0.125,0.293,0.0,0.0,0.017,0.081,0.061,0.0,0.0,0.0,0.052,0.239,0.0,3.5,3.5,5.189,7.181,3.5,22.05.24 - 10:15
7,30,0.0,0.0,0.081,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.261,0.0,3.333,3.6,4.585,6.731,3.333,22.05.24 - 10:15
8,-1,0.167,0.26,0.325,0.443,0.167,0.167,0.222,0.207,0.156,0.167,0.0,0.044,0.126,0.294,0.0,4.867,5.617,6.567,8.258,4.333,22.05.24 - 10:15
9,17,0.0,0.0,0.007,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.192,0.0,3.667,3.911,4.752,6.806,3.667,22.05.24 - 10:15
