instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,32,0.0,0.011,0.1,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.1,0.272,0.0,4.333,4.728,5.911,7.675,4.333,22.05.24 - 15:53
1,-1,0.167,0.167,0.2,0.339,0.167,0.167,0.167,0.141,0.106,0.167,0.0,0.0,0.07,0.242,0.0,5.167,5.167,5.933,7.656,5.167,22.05.24 - 15:53
2,40,0.0,0.056,0.144,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.144,0.297,0.0,3.967,4.9,5.867,7.594,3.833,22.05.24 - 15:53
3,-1,0.167,0.144,0.198,0.346,0.167,0.167,0.106,0.074,0.056,0.167,0.0,0.039,0.126,0.292,0.0,4.456,5.25,6.656,8.258,4.333,22.05.24 - 15:53
4,-1,0.333,0.289,0.274,0.394,0.333,0.333,0.289,0.222,0.167,0.333,0.0,0.0,0.052,0.228,0.0,4.0,4.0,4.581,6.622,4.0,22.05.24 - 15:53
5,-1,0.167,0.167,0.163,0.311,0.167,0.167,0.167,0.111,0.083,0.167,0.0,0.0,0.052,0.228,0.0,5.333,5.294,6.07,7.808,5.333,22.05.24 - 15:53
6,-1,0.167,0.167,0.219,0.369,0.167,0.167,0.144,0.096,0.072,0.167,0.0,0.022,0.122,0.297,0.0,3.167,3.678,5.141,7.072,3.167,22.05.24 - 15:53
7,-1,0.333,0.333,0.311,0.422,0.333,0.333,0.333,0.252,0.189,0.333,0.0,0.0,0.07,0.242,0.0,5.2,5.6,6.4,7.95,4.0,22.05.24 - 15:53
8,-1,0.333,0.288,0.296,0.411,0.333,0.333,0.256,0.17,0.128,0.333,0.0,0.078,0.156,0.306,0.0,4.1,5.967,6.985,8.422,3.833,22.05.24 - 15:53
9,-1,0.167,0.128,0.122,0.281,0.167,0.167,0.128,0.085,0.064,0.167,0.0,0.0,0.037,0.217,0.0,4.0,4.0,5.2,7.106,4.0,22.05.24 - 15:53
