instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.367,0.377,0.394,0.462,0.5,0.233,0.233,0.248,0.192,0.333,0.133,0.15,0.159,0.283,0.167,6.233,7.244,7.881,8.914,6.333,22.05.24 - 15:36
1,-1,0.311,0.328,0.346,0.421,0.333,0.189,0.194,0.211,0.158,0.167,0.122,0.133,0.137,0.264,0.167,6.578,6.744,6.822,8.006,6.833,22.05.24 - 15:36
2,-1,0.322,0.35,0.392,0.478,0.333,0.178,0.194,0.2,0.153,0.167,0.144,0.156,0.196,0.331,0.167,6.933,7.956,8.393,9.447,6.667,22.05.24 - 15:36
3,-1,0.378,0.394,0.408,0.482,0.167,0.233,0.244,0.248,0.2,0.167,0.144,0.15,0.167,0.292,0.0,7.6,7.489,7.848,8.961,6.333,22.05.24 - 15:36
4,-1,0.389,0.38,0.398,0.468,0.5,0.289,0.272,0.27,0.222,0.333,0.1,0.111,0.13,0.253,0.167,7.489,7.217,7.326,8.508,7.167,22.05.24 - 15:36
5,-1,0.367,0.372,0.385,0.443,0.333,0.233,0.244,0.263,0.203,0.167,0.133,0.128,0.122,0.242,0.167,6.211,6.594,7.063,8.253,6.333,22.05.24 - 15:36
6,-1,0.389,0.389,0.41,0.486,0.5,0.211,0.206,0.207,0.169,0.333,0.178,0.183,0.207,0.325,0.167,7.767,7.444,7.663,8.886,8.167,22.05.24 - 15:36
7,-1,0.233,0.275,0.358,0.439,0.333,0.122,0.133,0.185,0.158,0.167,0.111,0.144,0.181,0.292,0.167,7.111,7.456,7.815,8.783,8.0,22.05.24 - 15:36
8,-1,0.478,0.487,0.5,0.554,0.667,0.322,0.306,0.307,0.233,0.333,0.156,0.194,0.204,0.331,0.333,8.111,8.411,8.593,9.633,9.167,22.05.24 - 15:36
9,-1,0.333,0.405,0.423,0.47,0.5,0.233,0.239,0.256,0.206,0.333,0.1,0.172,0.174,0.269,0.167,6.667,7.517,7.959,8.925,8.5,22.05.24 - 15:36
