instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.341,0.214,0.142,0.193,0.236,0.427,0.257,0.171,0.137,0.333,0.0,0.0,0.0,0.08,0.0,5.053,4.193,4.013,5.185,7.333,29.04.24 - 14:40
1,-1,0.606,0.423,0.338,0.374,0.667,0.64,0.44,0.349,0.29,0.667,0.06,0.03,0.02,0.108,0.0,6.627,5.547,5.198,6.248,4.667,29.04.24 - 14:40
2,-1,0.657,0.45,0.355,0.389,0.805,0.767,0.53,0.409,0.328,1.0,0.027,0.013,0.009,0.115,0.0,4.867,4.393,4.096,5.372,8.0,29.04.24 - 14:40
3,-1,0.209,0.105,0.07,0.161,0.167,0.26,0.13,0.087,0.078,0.167,0.0,0.0,0.0,0.095,0.0,4.667,4.45,4.244,5.335,3.5,29.04.24 - 14:40
4,-1,0.704,0.465,0.366,0.402,0.902,0.72,0.473,0.371,0.313,1.0,0.047,0.023,0.016,0.11,0.0,5.393,4.683,4.289,5.518,5.667,29.04.24 - 14:40
5,-1,0.459,0.402,0.328,0.37,0.569,0.48,0.42,0.34,0.283,0.667,0.007,0.003,0.002,0.1,0.0,5.207,4.703,4.358,5.37,6.5,29.04.24 - 14:40
6,-1,0.322,0.244,0.201,0.261,0.402,0.387,0.277,0.222,0.195,0.5,0.013,0.007,0.004,0.087,0.0,3.927,3.63,3.531,4.782,3.333,29.04.24 - 14:40
7,-1,0.543,0.428,0.397,0.427,0.638,0.667,0.49,0.438,0.365,0.833,0.013,0.007,0.004,0.098,0.0,4.453,3.92,3.836,5.147,5.833,29.04.24 - 14:40
8,-1,0.431,0.421,0.392,0.438,0.5,0.493,0.473,0.427,0.37,0.5,0.0,0.0,0.0,0.097,0.0,4.213,4.09,4.116,5.315,3.333,29.04.24 - 14:40
9,-1,0.506,0.352,0.244,0.276,0.569,0.493,0.353,0.244,0.193,0.667,0.06,0.03,0.02,0.098,0.0,5.0,4.75,4.556,5.685,6.167,29.04.24 - 14:40
