instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.167,0.164,0.292,0.167,0.167,0.167,0.151,0.118,0.167,0.0,0.0,0.013,0.177,0.0,4.167,4.167,4.311,6.293,4.167,29.04.24 - 06:25
1,-1,0.333,0.333,0.333,0.42,0.333,0.333,0.333,0.333,0.27,0.333,0.0,0.0,0.0,0.15,0.0,5.667,5.667,5.664,7.292,5.667,29.04.24 - 06:25
2,-1,0.167,0.2,0.269,0.385,0.167,0.167,0.2,0.244,0.183,0.167,0.0,0.0,0.024,0.202,0.0,3.833,4.31,4.762,6.59,3.833,29.04.24 - 06:25
3,-1,0.333,0.333,0.348,0.447,0.333,0.333,0.333,0.329,0.265,0.333,0.0,0.0,0.027,0.188,0.0,4.167,4.167,4.498,6.498,4.167,29.04.24 - 06:25
4,-1,0.333,0.333,0.332,0.432,0.333,0.333,0.333,0.304,0.228,0.333,0.0,0.0,0.029,0.205,0.0,4.167,4.167,5.109,7.022,4.167,29.04.24 - 06:25
5,-1,0.333,0.257,0.236,0.347,0.333,0.333,0.257,0.227,0.187,0.333,0.0,0.0,0.009,0.16,0.0,5.333,5.333,5.467,7.193,5.333,29.04.24 - 06:25
6,-1,0.167,0.167,0.171,0.31,0.167,0.167,0.167,0.167,0.125,0.167,0.0,0.0,0.011,0.19,0.0,3.833,3.833,4.02,6.105,3.833,29.04.24 - 06:25
7,-1,0.26,0.22,0.267,0.38,0.333,0.26,0.213,0.207,0.163,0.333,0.0,0.007,0.06,0.222,0.0,4.5,4.66,5.22,6.97,4.5,29.04.24 - 06:25
8,-1,0.333,0.333,0.332,0.426,0.333,0.333,0.333,0.331,0.26,0.333,0.0,0.0,0.002,0.172,0.0,4.833,4.833,5.247,7.125,4.833,29.04.24 - 06:25
9,31,0.0,0.0,0.013,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.18,0.0,4.167,4.167,4.473,6.252,4.167,29.04.24 - 06:25
