instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.3,0.311,0.341,0.407,0.167,0.211,0.217,0.248,0.194,0.167,0.089,0.094,0.093,0.214,0.0,6.922,7.044,7.541,8.511,5.5,22.05.24 - 12:18
1,-1,0.3,0.322,0.33,0.39,0.167,0.211,0.233,0.233,0.181,0.167,0.089,0.089,0.096,0.211,0.0,5.856,6.189,6.222,7.322,4.333,22.05.24 - 12:18
2,-1,0.233,0.256,0.276,0.382,0.333,0.122,0.15,0.159,0.128,0.167,0.111,0.106,0.119,0.261,0.167,5.9,6.222,6.581,7.969,6.833,22.05.24 - 12:18
3,-1,0.244,0.239,0.267,0.371,0.5,0.144,0.139,0.163,0.147,0.333,0.1,0.1,0.104,0.231,0.167,5.733,5.661,6.359,7.667,7.5,22.05.24 - 12:18
4,-1,0.367,0.356,0.351,0.424,0.333,0.3,0.272,0.256,0.219,0.333,0.067,0.083,0.1,0.211,0.0,6.389,6.2,6.363,7.628,5.5,22.05.24 - 12:18
5,-1,0.389,0.417,0.415,0.461,0.333,0.3,0.317,0.315,0.256,0.333,0.089,0.1,0.1,0.206,0.0,7.367,7.667,7.641,8.503,6.667,22.05.24 - 12:18
6,-1,0.311,0.283,0.285,0.381,0.333,0.167,0.156,0.148,0.142,0.167,0.144,0.128,0.137,0.244,0.167,6.289,6.389,6.556,7.867,7.0,22.05.24 - 12:18
7,-1,0.311,0.378,0.415,0.471,0.333,0.222,0.244,0.274,0.236,0.333,0.089,0.133,0.141,0.236,0.0,7.078,7.3,7.252,8.211,8.667,22.05.24 - 12:18
8,-1,0.458,0.446,0.469,0.517,0.333,0.333,0.311,0.315,0.247,0.333,0.144,0.161,0.174,0.289,0.0,7.633,7.967,7.881,8.947,5.5,22.05.24 - 12:18
9,-1,0.3,0.35,0.374,0.415,0.167,0.211,0.206,0.244,0.2,0.167,0.089,0.144,0.13,0.217,0.0,6.056,6.711,6.83,7.894,4.5,22.05.24 - 12:18
