instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.223,0.305,0.424,0.167,0.167,0.223,0.258,0.202,0.167,0.0,0.0,0.073,0.247,0.0,4.5,4.683,5.782,7.62,4.5,29.04.24 - 05:35
1,37,0.0,0.0,0.033,0.222,0.0,0.0,0.0,0.011,0.01,0.0,0.0,0.0,0.022,0.212,0.0,3.5,3.5,4.033,6.183,3.5,29.04.24 - 05:35
2,32,0.0,0.0,0.024,0.213,0.0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0.016,0.207,0.0,4.0,4.0,4.364,6.423,4.0,29.04.24 - 05:35
3,-1,0.167,0.189,0.271,0.405,0.167,0.167,0.167,0.22,0.173,0.167,0.0,0.03,0.067,0.248,0.0,3.333,4.233,5.433,7.307,3.333,29.04.24 - 05:35
4,93,0.12,0.173,0.215,0.345,0.0,0.12,0.143,0.156,0.125,0.0,0.0,0.03,0.071,0.233,0.0,4.333,4.693,5.704,7.475,4.333,29.04.24 - 05:35
5,-1,0.08,0.04,0.071,0.233,0.167,0.08,0.04,0.038,0.037,0.167,0.0,0.0,0.033,0.197,0.0,3.5,3.94,4.404,6.433,3.5,29.04.24 - 05:35
6,37,0.0,0.0,0.027,0.2,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.027,0.195,0.0,3.5,3.5,3.847,6.098,3.5,29.04.24 - 05:35
7,67,0.0,0.06,0.142,0.299,0.0,0.0,0.057,0.111,0.092,0.0,0.0,0.003,0.031,0.208,0.0,3.333,3.613,4.213,6.242,3.333,29.04.24 - 05:35
8,40,0.0,0.0,0.073,0.265,0.0,0.0,0.0,0.051,0.053,0.0,0.0,0.0,0.022,0.212,0.0,3.333,4.103,5.022,7.047,3.333,29.04.24 - 05:35
9,25,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.17,0.0,4.0,4.0,4.209,6.313,4.0,29.04.24 - 05:35
