instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,33,0.0,0.0,0.018,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.182,0.0,3.5,3.5,3.793,5.848,3.5,29.04.24 - 08:29
1,25,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,3.5,3.5,3.573,5.47,3.5,29.04.24 - 08:29
2,39,0.0,0.0,0.038,0.198,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.038,0.197,0.0,3.667,3.787,4.893,6.833,3.667,29.04.24 - 08:29
3,38,0.0,0.0,0.029,0.195,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.029,0.193,0.0,3.333,3.333,3.853,6.142,3.333,29.04.24 - 08:29
4,28,0.0,0.0,0.007,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.173,0.0,3.667,3.667,3.96,5.923,3.667,29.04.24 - 08:29
5,28,0.0,0.0,0.007,0.16,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.153,0.0,3.333,3.333,3.529,5.568,3.333,29.04.24 - 08:30
6,29,0.0,0.0,0.007,0.161,0.0,0.0,0.0,0.007,0.012,0.0,0.0,0.0,0.0,0.15,0.0,4.0,4.0,4.287,6.193,4.0,29.04.24 - 08:30
7,25,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.0,3.833,3.833,3.907,5.757,3.833,29.04.24 - 08:30
8,32,0.0,0.0,0.02,0.183,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.02,0.182,0.0,4.0,4.0,4.4,6.427,4.0,29.04.24 - 08:30
9,48,0.0,0.0,0.08,0.243,0.0,0.0,0.0,0.033,0.037,0.0,0.0,0.0,0.047,0.213,0.0,3.167,3.167,4.233,6.362,3.167,29.04.24 - 08:30
