instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,29,0.0,0.0,0.013,0.119,0.0,0.0,0.0,0.013,0.03,0.0,0.0,0.0,0.0,0.092,0.0,3.5,3.5,3.749,5.113,3.5,29.04.24 - 16:10
1,-1,0.167,0.167,0.18,0.263,0.167,0.167,0.167,0.178,0.177,0.167,0.0,0.0,0.002,0.095,0.0,3.833,3.833,4.131,5.413,3.833,29.04.24 - 16:10
2,-1,0.333,0.333,0.333,0.377,0.333,0.333,0.333,0.333,0.298,0.333,0.0,0.0,0.0,0.078,0.0,4.027,3.847,3.842,5.125,5.333,29.04.24 - 16:10
3,65,0.0,0.083,0.167,0.262,0.0,0.0,0.083,0.167,0.167,0.0,0.0,0.0,0.0,0.098,0.0,4.08,3.907,3.882,5.357,4.0,29.04.24 - 16:10
4,-1,0.167,0.17,0.191,0.267,0.167,0.167,0.17,0.191,0.187,0.167,0.0,0.0,0.0,0.083,0.0,3.327,3.337,3.516,4.817,3.167,29.04.24 - 16:10
5,-1,0.167,0.167,0.198,0.273,0.167,0.167,0.167,0.198,0.188,0.167,0.0,0.0,0.0,0.093,0.0,4.0,4.0,4.202,5.475,4.0,29.04.24 - 16:10
6,-1,0.167,0.167,0.178,0.257,0.167,0.167,0.167,0.173,0.17,0.167,0.0,0.0,0.004,0.087,0.0,3.5,3.5,3.696,5.18,3.5,29.04.24 - 16:10
7,-1,0.167,0.167,0.18,0.265,0.167,0.167,0.167,0.173,0.175,0.167,0.0,0.0,0.007,0.093,0.0,3.913,3.873,4.187,5.567,5.833,29.04.24 - 16:11
8,13,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.083,0.0,4.5,4.5,4.5,5.617,4.5,29.04.24 - 16:11
9,-1,0.333,0.333,0.336,0.382,0.333,0.333,0.333,0.333,0.295,0.333,0.0,0.0,0.002,0.09,0.0,4.573,4.453,4.467,5.563,4.333,29.04.24 - 16:11
