instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,28,0.0,0.0,0.007,0.138,0.0,0.0,0.0,0.007,0.03,0.0,0.0,0.0,0.0,0.115,0.0,3.5,3.5,3.5,5.125,3.5,29.04.24 - 15:19
1,14,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.095,0.0,4.167,4.167,4.167,5.587,4.167,29.04.24 - 15:19
2,34,0.0,0.0,0.02,0.153,0.0,0.0,0.0,0.02,0.033,0.0,0.0,0.0,0.0,0.12,0.0,4.0,4.0,4.024,5.572,4.0,29.04.24 - 15:19
3,46,0.0,0.0,0.047,0.181,0.0,0.0,0.0,0.047,0.057,0.0,0.0,0.0,0.0,0.132,0.0,3.167,3.167,3.167,4.868,3.167,29.04.24 - 15:19
4,23,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.135,0.0,3.333,3.333,3.413,5.172,3.333,29.04.24 - 15:19
5,40,0.0,0.0,0.013,0.135,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.122,0.0,3.5,3.5,3.822,5.398,3.5,29.04.24 - 15:19
6,34,0.0,0.0,0.02,0.141,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.118,0.0,3.5,3.5,3.527,5.193,3.5,29.04.24 - 15:19
7,57,0.0,0.023,0.08,0.201,0.0,0.0,0.023,0.071,0.087,0.0,0.0,0.0,0.009,0.118,0.0,3.5,3.5,3.633,5.332,3.5,29.04.24 - 15:19
8,34,0.0,0.0,0.02,0.153,0.0,0.0,0.0,0.02,0.043,0.0,0.0,0.0,0.0,0.11,0.0,3.667,3.667,3.667,5.22,3.667,29.04.24 - 15:19
9,-1,0.167,0.167,0.198,0.307,0.167,0.167,0.167,0.193,0.183,0.167,0.0,0.0,0.011,0.133,0.0,3.667,3.667,3.94,5.417,3.667,29.04.24 - 15:19
