instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.267,0.344,0.333,0.333,0.333,0.267,0.2,0.333,0.0,0.0,0.0,0.144,0.0,5.0,5.0,5.215,6.756,5.0,22.05.24 - 10:55
1,-1,0.333,0.333,0.333,0.39,0.333,0.333,0.333,0.333,0.267,0.333,0.0,0.0,0.0,0.133,0.0,5.0,5.0,5.0,6.403,5.0,22.05.24 - 10:55
2,-1,0.167,0.167,0.171,0.274,0.167,0.167,0.167,0.167,0.133,0.167,0.0,0.0,0.011,0.15,0.0,3.833,3.833,4.144,5.728,3.833,22.05.24 - 10:55
3,-1,0.167,0.128,0.119,0.242,0.167,0.167,0.128,0.119,0.111,0.167,0.0,0.0,0.0,0.136,0.0,4.667,4.606,4.781,6.475,4.667,22.05.24 - 10:55
4,-1,0.333,0.333,0.311,0.367,0.333,0.333,0.333,0.311,0.25,0.333,0.0,0.0,0.0,0.117,0.0,4.0,4.0,4.0,5.403,4.0,22.05.24 - 10:55
5,-1,0.333,0.333,0.333,0.386,0.333,0.333,0.333,0.333,0.264,0.333,0.0,0.0,0.0,0.122,0.0,5.667,5.667,5.622,6.906,5.667,22.05.24 - 10:55
6,-1,0.167,0.167,0.167,0.275,0.167,0.167,0.167,0.163,0.128,0.167,0.0,0.0,0.004,0.15,0.0,3.0,3.0,3.133,5.1,3.0,22.05.24 - 10:55
7,-1,0.333,0.333,0.333,0.394,0.333,0.333,0.333,0.333,0.278,0.333,0.0,0.0,0.0,0.117,0.0,4.333,4.333,4.6,6.114,4.333,22.05.24 - 10:55
8,-1,0.333,0.333,0.322,0.385,0.333,0.333,0.333,0.319,0.247,0.333,0.0,0.0,0.007,0.144,0.0,3.833,3.833,4.144,5.95,3.833,22.05.24 - 10:55
9,-1,0.333,0.333,0.3,0.35,0.333,0.333,0.333,0.3,0.233,0.333,0.0,0.0,0.0,0.117,0.0,4.0,4.0,4.0,5.578,4.0,22.05.24 - 10:55
