instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,34,0.0,0.022,0.115,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.115,0.308,0.0,3.667,4.217,5.644,7.733,3.667,22.05.24 - 09:28
1,30,0.0,0.0,0.093,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.292,0.0,3.833,3.833,4.922,7.219,3.833,22.05.24 - 09:28
2,-1,0.167,0.21,0.254,0.413,0.167,0.167,0.172,0.122,0.092,0.167,0.0,0.083,0.167,0.347,0.0,4.911,6.15,7.296,8.917,3.833,22.05.24 - 09:28
3,35,0.0,0.028,0.131,0.32,0.0,0.0,0.028,0.052,0.039,0.0,0.0,0.0,0.085,0.286,0.0,3.667,5.056,6.889,8.583,3.667,22.05.24 - 09:28
4,56,0.167,0.25,0.275,0.429,0.0,0.122,0.15,0.137,0.103,0.0,0.044,0.1,0.156,0.339,0.0,4.733,5.467,6.463,8.375,3.667,22.05.24 - 09:28
5,26,0.0,0.0,0.078,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.281,0.0,3.833,3.894,5.048,7.342,3.833,22.05.24 - 09:28
6,-1,0.167,0.272,0.329,0.469,0.167,0.167,0.217,0.181,0.136,0.167,0.0,0.056,0.163,0.344,0.0,3.5,5.267,7.219,8.831,3.5,22.05.24 - 09:28
7,43,0.0,0.083,0.189,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.189,0.364,0.0,3.733,4.9,6.207,8.156,3.333,22.05.24 - 09:28
8,-1,0.311,0.36,0.393,0.517,0.167,0.256,0.278,0.189,0.142,0.167,0.056,0.089,0.211,0.381,0.0,6.378,6.822,8.159,9.536,6.333,22.05.24 - 09:28
9,26,0.0,0.0,0.059,0.267,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.0,0.056,0.264,0.0,4.033,4.967,6.0,8.056,3.667,22.05.24 - 09:28
