instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,42,0.0,0.067,0.174,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.174,0.347,0.0,3.911,5.178,6.422,8.267,3.667,22.05.24 - 14:59
1,34,0.0,0.022,0.119,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.119,0.306,0.0,3.833,4.1,5.237,7.411,3.833,22.05.24 - 14:59
2,-1,0.211,0.211,0.263,0.414,0.167,0.0,0.0,0.0,0.0,0.0,0.211,0.211,0.263,0.414,0.167,7.744,7.933,8.515,9.769,8.167,22.05.24 - 14:59
3,33,0.0,0.025,0.168,0.343,0.0,0.0,0.017,0.011,0.008,0.0,0.0,0.011,0.159,0.336,0.0,4.033,5.3,7.37,8.878,3.5,22.05.24 - 14:59
4,40,0.0,0.078,0.174,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.174,0.347,0.0,5.267,6.133,7.004,8.736,3.667,22.05.24 - 14:59
5,29,0.0,0.0,0.1,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.292,0.0,3.833,4.078,5.27,7.469,3.833,22.05.24 - 14:59
6,-1,0.222,0.235,0.33,0.464,0.167,0.189,0.139,0.1,0.075,0.167,0.033,0.122,0.252,0.406,0.0,6.933,7.956,8.978,10.083,5.833,22.05.24 - 14:59
7,29,0.0,0.0,0.133,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.317,0.0,4.167,5.322,6.811,8.558,3.5,22.05.24 - 14:59
8,-1,0.317,0.335,0.375,0.498,0.471,0.267,0.206,0.137,0.103,0.333,0.122,0.178,0.27,0.419,0.333,8.356,8.811,9.441,10.431,7.833,22.05.24 - 14:59
9,32,0.0,0.011,0.096,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.096,0.289,0.0,4.889,5.861,6.73,8.564,3.667,22.05.24 - 14:59
