instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.24,0.3,0.462,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.24,0.3,0.462,0.167,6.307,7.03,8.244,9.833,5.667,29.04.24 - 06:18
1,-1,0.207,0.307,0.418,0.55,0.167,0.0,0.0,0.0,0.0,0.0,0.207,0.307,0.418,0.55,0.167,7.167,8.087,9.176,10.485,7.167,29.04.24 - 06:18
2,94,0.24,0.243,0.349,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.243,0.349,0.498,0.0,7.427,7.767,8.529,10.0,5.667,29.04.24 - 06:18
3,-1,0.333,0.353,0.453,0.577,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.353,0.453,0.577,0.333,9.64,9.84,10.289,11.307,7.0,29.04.24 - 06:18
4,78,0.04,0.187,0.267,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.187,0.267,0.437,0.0,5.98,6.823,7.842,9.532,4.0,29.04.24 - 06:18
5,98,0.167,0.27,0.393,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.27,0.393,0.532,0.0,7.167,7.767,8.811,10.212,7.167,29.04.24 - 06:18
6,75,0.0,0.143,0.309,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.309,0.468,0.0,5.507,6.697,8.18,9.738,3.667,29.04.24 - 06:18
7,99,0.173,0.273,0.369,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.273,0.369,0.51,0.0,5.66,6.82,7.947,9.577,5.5,29.04.24 - 06:18
8,94,0.16,0.25,0.371,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.25,0.371,0.515,0.0,7.033,7.8,9.089,10.407,6.667,29.04.24 - 06:18
9,-1,0.28,0.307,0.391,0.53,0.167,0.0,0.0,0.0,0.0,0.0,0.28,0.307,0.391,0.53,0.167,7.0,8.4,9.333,10.63,7.0,29.04.24 - 06:18
