instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,23,0.0,0.0,0.037,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.214,0.0,3.667,3.667,4.511,6.539,3.667,22.05.24 - 09:33
1,21,0.0,0.0,0.045,0.21,0.0,0.0,0.0,0.019,0.017,0.0,0.0,0.0,0.037,0.203,0.0,3.833,3.833,4.307,6.292,3.833,22.05.24 - 09:33
2,-1,0.244,0.244,0.252,0.367,0.167,0.244,0.244,0.207,0.156,0.167,0.0,0.0,0.067,0.228,0.0,4.933,5.117,5.711,7.392,4.0,22.05.24 - 09:33
3,34,0.0,0.022,0.093,0.257,0.0,0.0,0.022,0.081,0.064,0.0,0.0,0.0,0.019,0.2,0.0,3.5,3.567,4.804,6.819,3.5,22.05.24 - 09:33
4,58,0.144,0.189,0.252,0.364,0.0,0.144,0.156,0.189,0.144,0.0,0.0,0.033,0.063,0.219,0.0,4.0,4.778,5.307,7.044,4.0,22.05.24 - 09:33
5,30,0.0,0.0,0.019,0.189,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.0,0.015,0.186,0.0,3.667,3.933,4.256,6.347,3.667,22.05.24 - 09:33
6,-1,0.244,0.217,0.219,0.36,0.333,0.244,0.217,0.189,0.144,0.333,0.0,0.0,0.037,0.222,0.0,4.433,4.25,5.363,7.172,8.833,22.05.24 - 09:33
7,37,0.0,0.039,0.131,0.274,0.0,0.0,0.039,0.096,0.075,0.0,0.0,0.0,0.041,0.206,0.0,3.333,3.467,4.863,6.681,3.333,22.05.24 - 09:33
8,-1,0.296,0.264,0.281,0.391,0.333,0.278,0.239,0.211,0.158,0.333,0.044,0.061,0.1,0.256,0.0,5.3,5.6,6.544,8.039,3.5,22.05.24 - 09:33
9,27,0.0,0.0,0.044,0.206,0.0,0.0,0.0,0.026,0.019,0.0,0.0,0.0,0.019,0.186,0.0,3.667,3.911,5.063,6.886,3.667,22.05.24 - 09:33
