instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,27,0.0,0.0,0.052,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.247,0.0,3.667,3.728,4.77,6.908,3.667,22.05.24 - 13:22
1,24,0.0,0.0,0.052,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.239,0.0,3.833,3.833,4.437,6.589,3.833,22.05.24 - 13:22
2,37,0.0,0.05,0.125,0.302,0.0,0.0,0.039,0.041,0.031,0.0,0.0,0.028,0.104,0.286,0.0,3.833,4.794,5.963,7.853,3.833,22.05.24 - 13:22
3,28,0.0,0.0,0.064,0.257,0.0,0.0,0.0,0.033,0.025,0.0,0.0,0.0,0.033,0.233,0.0,3.833,4.222,5.804,7.731,3.833,22.05.24 - 13:22
4,33,0.0,0.017,0.107,0.286,0.0,0.0,0.017,0.059,0.044,0.0,0.0,0.0,0.063,0.253,0.0,4.0,4.667,5.633,7.597,4.0,22.05.24 - 13:22
5,20,0.0,0.0,0.037,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.228,0.0,3.833,3.833,4.422,6.636,3.833,22.05.24 - 13:22
6,33,0.0,0.017,0.146,0.321,0.0,0.0,0.017,0.059,0.044,0.0,0.0,0.0,0.1,0.286,0.0,3.667,3.994,5.793,7.694,3.667,22.05.24 - 13:22
7,33,0.0,0.017,0.107,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.107,0.289,0.0,3.333,3.8,4.93,7.053,3.333,22.05.24 - 13:22
8,59,0.156,0.244,0.302,0.434,0.0,0.156,0.206,0.17,0.128,0.0,0.0,0.039,0.133,0.308,0.0,4.867,5.606,6.856,8.544,4.333,22.05.24 - 13:22
9,19,0.0,0.0,0.022,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.217,0.0,3.667,4.094,5.007,7.089,3.667,22.05.24 - 13:22
